Date,BTC,DOGE,ETH,LTC,XRP,XLM
2017-02-18,1057.3,0.000205,12.75,3.91,0.005991,0.001787
2017-02-17,1038.94,0.000203,12.89,3.86,0.005408,0.001724
2017-02-16,1014.53,0.000205,12.98,3.89,0.005536,0.001843
2017-02-15,1012.23,0.000208,13.02,3.82,0.005609,0.001774
2017-02-14,1002.56,0.000203,11.44,3.78,0.005671,0.001875
2017-02-13,1010,0.0002,11.48,3.8,0.005665,0.001881
2017-02-12,1018.43,0.000208,11.49,3.84,0.005701,0.001885
2017-02-11,1003.97,0.000208,11.38,3.83,0.005895,0.001927
2017-02-10,985,0.000202,10.99,3.76,0.00586,0.002008
2017-02-09,1059.14,0.000208,11.45,3.96,0.005832,0.001997
2017-02-08,1053.97,0.000207,11.49,3.98,0.005873,0.002052
2017-02-07,1024.39,0.000208,11.34,3.97,0.005878,0.002014
2017-02-06,1019.31,0.000197,11.29,3.97,0.005569,0.002021
2017-02-05,1035.84,0.000209,11.42,4.02,0.005935,0.002093
2017-02-04,1016.77,0.000207,10.95,4.06,0.006027,0.002139
2017-02-03,1007.66,0.000209,10.82,4.09,0.006147,0.002224
2017-02-02,989.71,0.000209,10.73,4.08,0.006278,0.00209
2017-02-01,970.92,0.000208,10.74,4.07,0.006251,0.002067
2017-01-31,923.45,0.000208,10.59,4.03,0.006269,0.00209
2017-01-30,917.31,0.00021,10.5,3.88,0.006333,0.002111
2017-01-29,924.7,0.000208,10.57,3.87,0.006289,0.002141
2017-01-28,923.4,0.000204,10.51,3.9,0.006374,0.002155
2017-01-27,917.93,0.000211,10.66,3.86,0.006438,0.002235
2017-01-26,896.81,0.000208,10.52,3.69,0.006407,0.002319
2017-01-25,894.86,0.000214,10.51,3.76,0.00645,0.002369
2017-01-24,924.24,0.000211,10.79,3.85,0.006442,0.002344
2017-01-23,924.98,0.000211,10.78,3.86,0.006492,0.002391
2017-01-22,925.36,0.000213,10.99,3.92,0.006474,0.002399
2017-01-21,894.05,0.000211,10.65,3.88,0.006469,0.00242
2017-01-20,901,0.000209,10.47,3.88,0.00654,0.002357
2017-01-19,880,0.000206,10.23,3.89,0.006314,0.002371
2017-01-18,907.58,0.000208,10.2,3.93,0.006381,0.002458
2017-01-17,831.89,0.000204,9.62,3.88,0.006402,0.002225
2017-01-16,830,0.000209,9.95,3.96,0.006342,0.002192
2017-01-15,829.62,0.000204,9.85,4,0.006415,0.002196
2017-01-14,830.79,0.000208,9.79,3.97,0.00669,0.002197
2017-01-13,822.64,0.000204,9.89,4,0.006513,0.002157
2017-01-12,801.5,0.000202,9.9,4.02,0.00654,0.002234
2017-01-11,907.53,0.000208,10.66,4.67,0.006697,0.002332
2017-01-10,905.41,0.000207,10.37,4.39,0.006713,0.002336
2017-01-09,916.6,0.000208,10.44,4.03,0.006706,0.002301
2017-01-08,903.7,0.000209,9.96,3.98,0.006675,0.002357
2017-01-07,894.93,0.000211,10.13,3.88,0.007034,0.002349
2017-01-06,995.05,0.000208,10.28,4.23,0.006709,0.002481
2017-01-05,1133,0.000215,10.98,4.55,0.0068,0.002545
2017-01-04,1035.19,0.000207,9.69,4.55,0.006788,0.00238
2017-01-03,1019.01,0.000206,8.36,4.56,0.006726,0.002441
2017-01-02,996.82,0.000209,8.18,4.51,0.006863,0.002472
2017-01-01,970.47,0.000209,8.13,4.36,0.006596,0.002398
2016-12-31,962.63,0.000208,8.22,4.35,0.006423,0.002475
2016-12-30,976.75,0.000205,8.29,4.69,0.006411,0.002089
2016-12-29,981.92,0.000226,7.62,4.53,0.006698,0.002355
2016-12-28,921.59,0.000229,7.16,4.33,0.006167,0.002347
2016-12-27,901.98,0.000221,7.23,4.23,0.006233,0.002355
2016-12-26,896.73,0.000221,7.22,4.3,0.006366,0.002396
2016-12-25,887,0.00022,7.24,4.47,0.006315,0.002494
2016-12-24,915.5,0.000229,7.18,4.49,0.006201,0.002598
2016-12-23,858.01,0.000236,7.65,3.69,0.00657,0.002735
2016-12-22,828.58,0.000227,7.88,3.66,0.006386,0.002554
2016-12-21,797.99,0.000226,7.58,3.62,0.006311,0.002477
2016-12-20,789.91,0.000228,7.62,3.66,0.006368,0.002481
2016-12-19,790,0.000223,7.94,3.62,0.006449,0.002469
2016-12-18,790.07,0.000228,7.68,3.72,0.006426,0.002544
2016-12-17,785,0.000228,7.89,3.64,0.006341,0.002559
2016-12-16,775,0.000223,7.77,3.5,0.006173,0.002509
2016-12-15,777.72,0.000227,8.26,3.6,0.006199,0.002543
2016-12-14,779.79,0.000233,8.4,3.65,0.006326,0.002657
2016-12-13,778.71,0.00023,8.49,3.64,0.006444,0.002578
2016-12-12,770.9,0.000234,8.25,3.64,0.006349,0.002691
2016-12-11,775.98,0.000236,8.12,3.7,0.006286,0.002646
2016-12-10,771.77,0.000225,8.55,3.74,0.006363,0.002751
2016-12-09,768.35,0.000227,8.27,3.65,0.006445,0.00281
2016-12-08,766.07,0.000219,8.37,3.67,0.0065,0.002836
2016-12-07,755.73,0.000218,6.81,3.5,0.006545,0.002868
2016-12-06,753.36,0.000218,6.69,3.58,0.006574,0.0029
2016-12-05,766.96,0.000219,7.54,3.89,0.006541,0.002772
2016-12-04,766.52,0.000217,7.9,3.9,0.00671,0.003123
2016-12-03,771.54,0.000215,7.68,3.94,0.006662,0.002802
2016-12-02,753.57,0.000217,8.46,3.88,0.006705,0.00215
2016-12-01,742.6,0.000216,8.63,3.84,0.006708,0.002158
2016-11-30,731.8,0.000222,8.19,3.83,0.006778,0.002272
2016-11-29,730.27,0.000223,8.66,3.84,0.006744,0.002353
2016-11-28,729.01,0.000215,8.9,3.87,0.006816,0.002233
2016-11-27,735.83,0.000212,9.34,3.86,0.007135,0.002545
2016-11-26,739,0.000215,9.4,3.87,0.007097,0.002421
2016-11-25,737.99,0.000214,9.21,3.9,0.006851,0.002767
2016-11-24,741.76,0.000212,9.8,3.86,0.006655,0.002666
2016-11-23,747,0.000215,9.83,3.9,0.006434,0.001542
2016-11-22,735.81,0.000217,9.53,3.93,0.006527,0.001532
2016-11-21,731,0.000217,9.6,3.89,0.006588,0.001592
2016-11-20,750.38,0.000216,9.71,3.92,0.00666,0.001529
2016-11-19,747.8,0.000214,9.53,3.87,0.006702,0.001619
2016-11-18,736.57,0.000214,9.98,3.9,0.006723,0.001629
2016-11-17,737.55,0.000217,10.02,3.92,0.00678,0.001667
2016-11-16,712.41,0.000218,10.28,3.92,0.007008,0.001655
2016-11-15,705.52,0.000217,10.03,3.87,0.007074,0.001665
2016-11-14,703.98,0.000219,10.14,3.86,0.00739,0.001649
2016-11-13,704.67,0.00022,9.96,3.75,0.006902,0.001722
2016-11-12,714.77,0.000218,10.31,3.8,0.00695,0.001691
2016-11-11,712.28,0.000219,10.52,3.8,0.007061,0.001733
2016-11-10,721,0.000224,10.66,3.98,0.007434,0.001735
2016-11-09,712.57,0.000222,10.86,3.91,0.007566,0.001755
2016-11-08,706.82,0.000219,10.94,3.88,0.007651,0.00176
2016-11-07,716.83,0.00022,11.02,3.91,0.007799,0.001796
2016-11-06,706.9,0.000218,11.16,3.87,0.007778,0.001807
2016-11-05,705.7,0.000224,11.15,3.88,0.007727,0.00182
2016-11-04,688.93,0.000221,10.88,3.9,0.007842,0.001772
2016-11-03,735.5,0.000222,10.83,4.07,0.007881,0.001853
2016-11-02,731.16,0.000223,10.79,4.02,0.008098,0.00188
2016-11-01,699.68,0.000225,10.95,3.98,0.008257,0.001896
2016-10-31,697.65,0.00022,11.22,3.93,0.008044,0.001899
2016-10-30,717.9,0.000227,10.43,4.06,0.008065,0.001913
2016-10-29,689.65,0.000228,11.1,3.9,0.008136,0.001948
2016-10-28,685.57,0.000229,11.43,3.99,0.008079,0.001968
2016-10-27,674,0.000229,11.5,3.89,0.008206,0.001986
2016-10-26,649.07,0.000239,11.32,3.85,0.008108,0.002013
2016-10-25,649.75,0.000221,11.9,3.87,0.008193,0.001959
2016-10-24,650.54,0.000222,11.92,3.88,0.00823,0.002021
2016-10-23,655,0.000219,12.04,3.84,0.008157,0.001999
2016-10-22,629.76,0.000217,12.05,3.79,0.008021,0.001994
2016-10-21,627.83,0.00022,12.03,3.8,0.008222,0.002023
2016-10-20,629.68,0.000221,11.97,3.79,0.008102,0.001976
2016-10-19,634.97,0.00022,12.53,3.91,0.008196,0.002088
2016-10-18,638.96,0.000223,11.97,3.82,0.008014,0.002127
2016-10-17,642.53,0.000223,11.94,3.88,0.007732,0.001957
2016-10-16,637.51,0.000216,11.95,3.92,0.008143,0.002095
2016-10-15,638,0.000217,11.9,3.82,0.008481,0.002176
2016-10-14,635.86,0.000216,12.05,3.83,0.008835,0.002338
2016-10-13,636.92,0.000219,11.77,3.8,0.008891,0.002357
2016-10-12,643.83,0.000219,11.76,3.83,0.009065,0.002471
2016-10-11,618.31,0.000221,11.78,3.79,0.009454,0.002438
2016-10-10,617.58,0.000223,12.05,3.8,0.008972,0.002407
2016-10-09,619.59,0.000218,12.28,3.86,0.009029,0.002476
2016-10-08,617.32,0.000221,12.69,3.82,0.009092,0.00267
2016-10-07,611.83,0.000219,12.87,3.82,0.008627,0.002339
2016-10-06,613.35,0.000221,13.1,3.88,0.00835,0.002388
2016-10-05,609.25,0.000221,13.34,3.85,0.00803,0.002291
2016-10-04,612.95,0.000223,13.52,3.83,0.008078,0.002418
2016-10-03,612.41,0.000224,13.28,3.83,0.008146,0.002439
2016-10-02,616,0.000227,13.24,3.85,0.008767,0.002479
2016-10-01,607.65,0.000227,13.24,3.81,0.007982,0.002539
2016-09-30,605.07,0.000225,13.18,3.86,0.007949,0.002637
2016-09-29,604.98,0.00023,13.31,3.81,0.008234,0.002679
2016-09-28,605.3,0.000228,13.11,3.83,0.007978,0.002466
2016-09-27,606.82,0.000228,12.88,3.92,0.007543,0.002376
2016-09-26,601.35,0.000225,13.07,3.8,0.00731,0.002317
2016-09-25,603.69,0.000228,12.94,3.87,0.007377,0.002374
2016-09-24,602.68,0.000223,13.36,3.83,0.007382,0.002306
2016-09-23,595.25,0.000233,13.1,3.79,0.007435,0.002485
2016-09-22,596.95,0.000229,13.71,3.82,0.007853,0.00259
2016-09-21,608.98,0.000234,15.09,4,0.008089,0.00271
2016-09-20,608.94,0.00023,12.92,3.86,0.008165,0.002867
2016-09-19,610.99,0.000233,12.58,3.87,0.008205,0.002763
2016-09-18,607.83,0.000235,12.88,3.82,0.00883,0.002847
2016-09-17,607.75,0.000231,12.6,3.81,0.008914,0.003066
2016-09-16,607.01,0.000229,11.96,3.81,0.009048,0.003149
2016-09-15,608.95,0.000228,11.93,3.85,0.008229,0.002549
2016-09-14,608.24,0.000229,11.92,3.81,0.007963,0.002385
2016-09-13,607.48,0.000225,11.87,3.88,0.007855,0.002454
2016-09-12,607.25,0.000226,11.64,3.9,0.007362,0.002219
2016-09-11,625.1,0.000224,12.07,3.96,0.007211,0.002083
2016-09-10,622.6,0.000228,11.61,3.96,0.006843,0.002138
2016-09-09,628.77,0.000231,11.42,4.01,0.006829,0.002085
2016-09-08,614.59,0.000232,11.6,3.96,0.006785,0.002052
2016-09-07,612.37,0.000236,11.73,3.95,0.006858,0.002127
2016-09-06,606.19,0.00024,11.77,3.96,0.006853,0.00209
2016-09-05,611.82,0.000236,11.76,4.02,0.007018,0.002162
2016-09-04,600.58,0.00025,11.83,3.88,0.007446,0.002082
2016-09-03,575.38,0.000233,12.11,3.84,0.008303,0.002319
2016-09-02,571.96,0.000226,12.24,3.66,0.005961,0.001963
2016-09-01,571.59,0.000225,11.52,3.74,0.005886,0.001951
2016-08-31,574.79,0.000226,11.2,3.81,0.005897,0.00194
2016-08-30,573,0.000226,10.95,3.77,0.005842,0.001966
2016-08-29,574.83,0.000227,10.98,3.72,0.00587,0.002032
2016-08-28,570.42,0.00023,11.21,3.78,0.005869,0.00202
2016-08-27,578.89,0.000228,11.29,3.81,0.005902,0.001931
2016-08-26,576.16,0.000242,11.34,3.81,0.005892,0.001925
2016-08-25,578.92,0.000241,11,3.84,0.005912,0.001925
2016-08-24,582.58,0.000236,10.98,3.95,0.005932,0.001912
2016-08-23,585.12,0.000235,11.08,,0.005954,0.001934
2016-08-22,580.65,0.000236,11.17,,0.005964,0.001902
2016-08-21,583.21,0.000235,11.31,,0.00597,0.001885
2016-08-20,574.49,0.000232,10.73,,0.005984,0.001887
2016-08-19,573.99,0.000235,10.77,,0.006012,0.001906
2016-08-18,573.83,0.000233,10.79,,0.006026,0.00185
2016-08-17,581.97,0.000225,11.18,,0.006131,0.00183
2016-08-16,568.09,0.000229,11.22,,0.005963,0.001808
2016-08-15,572.43,0.000224,11.29,,0.005975,0.001862
2016-08-14,586,0.000231,11.59,,0.00603,0.001888
2016-08-13,587.82,0.000229,11.82,,0.006079,0.001874
2016-08-12,589.22,0.000231,11.73,,0.006052,0.001888
2016-08-11,593.24,0.000227,12.25,,0.006019,0.001878
2016-08-10,588.13,0.000229,12.31,,0.006,0.001919
2016-08-09,591.91,0.000232,11.34,,0.006052,0.001908
2016-08-08,593.9,0.000238,11.05,,0.006114,0.00193
2016-08-07,590.98,0.000233,10.99,,0.006119,0.001963
2016-08-06,582.98,0.000247,11.18,,0.006122,0.001976
2016-08-05,585,0.000247,11.31,,0.006109,0.001993
2016-08-04,576,0.000258,10.7,,0.00614,0.002016
2016-08-03,515.38,0.000238,8.46,,0.006045,0.002019
2016-08-02,603.97,0.000245,11.02,,0.005994,0.002005
2016-08-01,623.14,0.000239,11.89,,0.006092,0.002038
2016-07-31,656.32,0.000239,12.6,,0.006123,0.001831
2016-07-30,657.27,0.000235,12.9,,0.006189,0.001889
2016-07-29,656.67,0.000239,12.95,,0.006194,0.001892
2016-07-28,657.04,0.000237,13.14,,0.006163,0.001871
2016-07-27,657.73,0.000237,12.1,,0.006027,0.001848
2016-07-26,657.39,0.000264,14,,0.006178,0.001888
2016-07-25,660.27,0.000231,12.66,,0.006337,0.001956
2016-07-24,658.19,0.000218,14.5,,0.006447,0.0019
2016-07-23,653.69,0.000215,14.99,,0.005816,0.001879
2016-07-22,667.73,0.000214,12.84,,0.005646,0.001804
2016-07-21,667.94,0.000206,12.58,,0.00569,0.001736
2016-07-20,673.89,0.000223,11.69,,0.005906,0.001874
2016-07-19,675.4,0.00023,11.15,,0.005945,0.001916
2016-07-18,679.08,0.000239,11.31,,0.006121,0.00194
2016-07-17,666.45,0.000238,11.91,,0.006111,0.002013
2016-07-16,668.28,0.000238,12,,0.005974,0.001948
2016-07-15,661.41,0.000237,11.68,,0.005969,0.001931
2016-07-14,662.57,0.00024,10.5,,0.005998,0.001939
2016-07-13,674.02,0.000245,10.52,,0.006246,0.002143
2016-07-12,651.7,0.000249,10.68,,0.006286,0.002253
2016-07-11,652.54,0.000251,11.02,,0.006317,0.002084
2016-07-10,658.78,0.000237,11,,0.006303,0.001824
2016-07-09,666.5,0.000237,11.22,,0.006416,0.001839
2016-07-08,640.3,0.000244,10.08,,0.006395,0.001862
2016-07-07,678,0.000245,10.59,,0.006405,0.0019
2016-07-06,668.45,0.000252,10.5,,0.006482,0.001982
2016-07-05,679,0.000263,11.43,,0.006538,0.001925
2016-07-04,669,0.000262,11.99,,0.006572,0.001926
2016-07-03,701.23,0.000264,12.16,,0.006442,0.001977
2016-07-02,680.61,0.000262,12.3,,0.006385,0.002039
2016-07-01,672.45,0.000263,12.49,,0.006411,0.002164
2016-06-30,639.22,0.000265,12.81,,0.00635,0.001991
2016-06-29,647.63,0.000267,12.17,,0.006534,0.001809
2016-06-28,650.31,0.000272,14.07,,0.006674,0.001852
2016-06-27,639.13,0.00027,14.04,,0.006679,0.001763
2016-06-26,677.72,0.000277,14.39,,0.006715,0.00187
2016-06-25,668.6,0.000275,14.52,,0.006598,0.00174
2016-06-24,630.87,0.000284,13.87,,0.006691,0.001846
2016-06-23,594.68,0.000287,13.35,,0.006699,0.001869
2016-06-22,669.99,0.000289,12.8,,0.007028,0.001935
2016-06-21,730.42,0.000282,11.8,,0.006607,0.001928
2016-06-20,767.98,0.000306,12.36,,0.006699,0.00204
2016-06-19,760.08,0.000302,11.55,,0.006787,0.002035
2016-06-18,753,0.000304,15.75,,0.006657,0.002143
2016-06-17,770.21,0.000296,21.09,,0.006777,0.00204
2016-06-16,694.83,0.000301,18.58,,0.006773,0.002333
2016-06-15,684.9,0.000288,18.7,,0.006398,0.002657
2016-06-14,706,0.000285,17.9,,0.0064,0.002026
2016-06-13,674.26,0.000284,15.9,,0.006414,0.001788
2016-06-12,595.82,0.000281,14.1,,0.006434,0.001786
2016-06-11,579.5,0.00028,14.11,,0.006381,0.001666
2016-06-10,578.56,0.000266,14.71,,0.006495,0.00162
2016-06-09,583.23,0.000307,14.61,,0.006172,0.001711
2016-06-08,579.33,0.000323,14.65,,0.006626,0.001774
2016-06-07,585.99,0.000338,14.22,,0.006813,0.001831
2016-06-06,574.86,0.000324,14.04,,0.006604,0.001758
2016-06-05,575.56,0.000321,13.81,,0.006693,0.001697
2016-06-04,570,0.000335,13.88,,0.006676,0.001722
2016-06-03,538.53,0.000313,14.02,,0.006887,0.001668
2016-06-02,536.99,0.00032,13.93,,0.007105,0.001754
2016-06-01,531.47,0.000298,14,,0.005824,0.001561
2016-05-31,533,0.00027,12.41,,0.005852,0.00162
2016-05-30,524.7,0.000253,12.34,,0.005766,0.001576
2016-05-29,528.04,0.00026,11.93,,0.005736,0.001573
2016-05-28,470.94,0.000265,11.25,,0.005788,0.001587
2016-05-27,454.68,0.000246,,,0.00577,0.001497
2016-05-26,451.78,0.00024,,,0.00578,0.001488
2016-05-25,446.5,0.000236,,,0.005769,0.001496
2016-05-24,444.88,0.000237,,,0.005796,0.001498
2016-05-23,442.54,0.000237,,,0.00578,0.001527
2016-05-22,446.14,0.000238,,,0.005827,0.00153
2016-05-21,444.27,0.00023,,,0.005766,0.001512
2016-05-20,442.41,0.000234,,,0.005809,0.001525
2016-05-19,455.19,0.000231,,,0.005706,0.001543
2016-05-18,453.62,0.000238,,,0.005748,0.00151
2016-05-17,456.78,0.000238,,,0.005662,0.001497
2016-05-16,462.26,0.000237,,,0.005682,0.001476
2016-05-15,458.99,0.00023,,,0.005679,0.001444
2016-05-14,457.49,0.000228,,,0.005669,0.001489
2016-05-13,455.83,0.000224,,,0.005756,0.00155
2016-05-12,454.46,0.000224,,,0.005962,0.001608
2016-05-11,452.92,0.000225,,,0.005909,0.001599
2016-05-10,464.24,0.000224,,,0.005936,0.001626
2016-05-09,461.91,0.000226,,,0.00599,0.001634
2016-05-08,462.2,0.000228,,,0.006084,0.001649
2016-05-07,462.87,0.000225,,,0.006032,0.001661
2016-05-06,450.39,0.000228,,,0.006028,0.001711
2016-05-05,449.06,0.000226,,,0.006023,0.001692
2016-05-04,452.68,0.000229,,,0.006022,0.001724
2016-05-03,445.61,0.000231,,,0.006061,0.001762
2016-05-02,456.51,0.000231,,,0.006073,0.001781
2016-05-01,453.48,0.000236,,,0.006109,0.00177
2016-04-30,457.74,0.000235,,,0.006167,0.0018
2016-04-29,451.3,0.000224,,,0.006189,0.001797
2016-04-28,446.85,0.00022,,,0.006272,0.001774
2016-04-27,470.37,0.000224,,,0.006399,0.001802
2016-04-26,467.41,0.000222,,,0.006404,0.001796
2016-04-25,463.85,0.000223,,,0.00649,0.001814
2016-04-24,453.94,0.000225,,,0.006399,0.001829
2016-04-23,448.29,0.000221,,,0.006193,0.00184
2016-04-22,452.65,0.000225,,,0.006323,0.001865
2016-04-21,442.85,0.000228,,,0.00656,0.001862
2016-04-20,436.87,0.000229,,,0.006714,0.001868
2016-04-19,429.57,0.000226,,,0.006791,0.001883
2016-04-18,434.72,0.000226,,,0.006812,0.001852
2016-04-17,434.72,0.000226,,,0.006759,0.001849
2016-04-16,430.92,0.000228,,,0.006686,0.001904
2016-04-15,426.1,0.000224,,,0.006725,0.001832
2016-04-14,425.53,0.00023,,,0.007095,0.001819
2016-04-13,428.27,0.000227,,,0.007283,0.001876
2016-04-12,423.28,0.000227,,,0.007251,0.001912
2016-04-11,423.48,0.000224,,,0.007346,0.001926
2016-04-10,419.49,0.000224,,,0.007284,0.001917
2016-04-09,418.97,0.000226,,,0.007433,0.001874
2016-04-08,421.58,0.000226,,,0.007244,0.001928
2016-04-07,421.57,0.000222,,,0.007118,0.001929
2016-04-06,422.18,0.000225,,,0.006987,0.001903
2016-04-05,419.31,0.000226,,,0.006499,0.001899
2016-04-04,420.07,0.00023,,,0.00651,0.001922
2016-04-03,419.9,0.000233,,,0.006424,0.001879
2016-04-02,417.33,0.00023,,,0.006289,0.001877
2016-04-01,416.44,0.000234,,,0.005695,0.001863
2016-03-31,412.5,0.000229,,,0.005885,0.001871
2016-03-30,416.5,0.000214,,,0.006048,0.001903
2016-03-29,422.42,0.000204,,,0.005937,0.001882
2016-03-28,425.03,0.000208,,,0.006288,0.002017
2016-03-27,416.7,0.000211,,,0.006671,0.002184
2016-03-26,416.57,0.000212,,,0.006875,0.002155
2016-03-25,413.76,0.000216,,,0.007296,0.002163
2016-03-24,417.3,0.000214,,,0.007474,0.00216
2016-03-23,416.42,0.00022,,,0.007491,0.002294
2016-03-22,411.38,0.000221,,,0.007503,0.00221
2016-03-21,413.58,0.000226,,,0.007501,0.002089
2016-03-20,410.55,0.000224,,,0.007418,0.002047
2016-03-19,409.96,0.000233,,,0.007391,0.002027
2016-03-18,418.5,0.000234,,,0.007332,0.002039
2016-03-17,415.93,0.000254,,,0.007566,0.002087
2016-03-16,414.65,0.000215,,,0.007564,0.002113
2016-03-15,414.01,0.000216,,,0.008029,0.002027
2016-03-14,413.15,0.000213,,,0.008066,0.002059
2016-03-13,410.33,0.000214,,,0.008191,0.002076
2016-03-12,418.81,0.000213,,,0.00823,0.00208
2016-03-11,416.24,0.000212,,,0.008332,0.002174
2016-03-10,412.83,0.000217,,,0.00811,0.002079
2016-03-09,411.23,0.000212,,,0.008047,0.002074
2016-03-08,415.43,0.000214,,,0.00796,0.002088
2016-03-07,403.48,0.00022,,,0.008016,0.002015
2016-03-06,396.79,0.000209,,,0.008119,0.00198
2016-03-05,408.93,0.000223,,,0.008287,0.002147
2016-03-04,418.82,0.000231,,,0.008178,0.002136
2016-03-03,423.69,0.000231,,,0.008186,0.002193
2016-03-02,432.4,0.000238,,,0.008479,0.002138
2016-03-01,436.45,0.000245,,,0.008635,0.002177
2016-02-29,433.69,0.000237,,,0.0087,0.00227
2016-02-28,432.51,0.000241,,,0.008803,0.002567
2016-02-27,427.5,0.000241,,,0.00819,0.002368
2016-02-26,423.75,0.00023,,,0.008056,0.002229
2016-02-25,422.79,0.00022,,,0.007949,0.002216
2016-02-24,420.03,0.000233,,,0.007918,0.002392
2016-02-23,436.9,0.000221,,,0.00786,0.001938
2016-02-22,438.15,0.000224,,,0.007878,0.001824
2016-02-21,441.89,0.000238,,,0.008096,0.001914
2016-02-20,419.06,0.000245,,,0.008162,0.00189
2016-02-19,421.32,0.000244,,,0.00803,0.001884
2016-02-18,416.26,0.000249,,,0.008006,0.001909
2016-02-17,406.89,0.00025,,,0.007923,0.001949
2016-02-16,399.11,0.000254,,,0.007889,0.001981
2016-02-15,404.53,0.000255,,,0.007972,0.002003
2016-02-14,388.37,0.000259,,,0.008058,0.001943
2016-02-13,381.97,0.000269,,,0.008027,0.001975
2016-02-12,376.89,0.000278,,,0.008076,0.001959
2016-02-11,378.56,0.00028,,,0.00797,0.001903
2016-02-10,372.9,0.000283,,,0.00805,0.001976
2016-02-09,370.68,0.000285,,,0.0081,0.002157
2016-02-08,377.77,0.000291,,,0.008253,0.002101
2016-02-07,374.92,0.000297,,,0.008245,0.00211
2016-02-06,384.46,0.000278,,,0.007995,0.002122
2016-02-05,390.08,0.000278,,,0.008138,0.002158
2016-02-04,367,0.000292,,,0.008451,0.002649
2016-02-03,372.85,0.000298,,,0.008631,0.002203
2016-02-02,370.62,0.000301,,,0.00859,0.00219
2016-02-01,369.82,0.000295,,,0.008257,0.002203
2016-01-31,379.23,0.000301,,,0.007979,0.002344
2016-01-30,379.39,0.00029,,,0.007815,0.001878
2016-01-29,379.96,0.000298,,,0.007853,0.001849
2016-01-28,394.93,0.000292,,,0.007815,0.001826
2016-01-27,389.21,0.000287,,,0.007991,0.001841
2016-01-26,392.91,0.000285,,,0.008338,0.001852
2016-01-25,403.45,0.000306,,,0.007922,0.001864
2016-01-24,389.52,0.000305,,,0.007262,0.001834
2016-01-23,383.01,0.000287,,,0.00697,0.001803
2016-01-22,408.97,0.000265,,,0.006883,0.001807
2016-01-21,413.88,0.000262,,,0.006768,0.001796
2016-01-20,375.96,0.00027,,,0.006542,0.001792
2016-01-19,383.14,0.000277,,,0.006399,0.001776
2016-01-18,381.01,0.000258,,,0.006634,0.001735
2016-01-17,386.57,0.000316,,,0.00684,0.001888
2016-01-16,373.43,0.000344,,,0.006226,0.001908
2016-01-15,429.69,0.000455,,,0.006506,0.002235
2016-01-14,432.68,0.000356,,,0.005419,0.001901
2016-01-13,446.57,0.000212,,,0.005135,0.001709
2016-01-12,449.33,0.000193,,,0.005219,0.001723
2016-01-11,449.14,0.000172,,,0.00512,0.001696
2016-01-10,451.07,0.000168,,,0.005114,0.001704
2016-01-09,454.06,0.000163,,,0.005313,0.001738
2016-01-08,458.49,0.000168,,,0.005381,0.001821
2016-01-07,432.44,0.000148,,,0.005271,0.001826
2016-01-06,432.67,0.000151,,,0.005326,0.001711
2016-01-05,433.42,0.000152,,,0.005266,0.001714
2016-01-04,432.51,0.000155,,,0.005112,0.001748
2016-01-03,435.74,0.000149,,,0.005229,0.001737
2016-01-02,435.43,0.000175,,,0.005529,0.001914
2016-01-01,430.12,0.000177,,,0.005794,0.001824
2015-12-31,428.2,0.00018,,,0.005854,0.001743
2015-12-30,432.59,0.000171,,,0.005895,0.001739
2015-12-29,421.28,0.000167,,,0.005956,0.001765
2015-12-28,425.01,0.00018,,,0.005982,0.001749
2015-12-27,419.76,0.000158,,,0.005933,0.001681
2015-12-26,456.09,0.000139,,,0.006039,0.001728
2015-12-25,456,0.000135,,,0.006003,0.001672
2015-12-24,443.77,0.000137,,,0.006044,0.001721
2015-12-23,434.88,0.000144,,,0.005958,0.001748
2015-12-22,436.61,0.000146,,,0.006017,0.001744
2015-12-21,442.26,0.000151,,,0.006065,0.001741
2015-12-20,460.9,0.000154,,,0.005955,0.001748
2015-12-19,462.5,0.000151,,,0.00604,0.001751
2015-12-18,455.5,0.000153,,,0.006182,0.001763
2015-12-17,453.63,0.000155,,,0.006264,0.001743
2015-12-16,463.64,0.000139,,,0.00634,0.001777
2015-12-15,441.98,0.000145,,,0.006343,0.00172
2015-12-14,436.29,0.000139,,,0.006174,0.00165
2015-12-13,436.01,0.000147,,,0.006487,0.001828
2015-12-12,451.34,0.000147,,,0.005971,0.00177
2015-12-11,416.18,0.000147,,,0.006021,0.001742
2015-12-10,417.44,0.000142,,,0.006193,0.001728
2015-12-09,409.2,0.000143,,,0.006269,0.00178
2015-12-08,395.28,0.000143,,,0.006235,0.001746
2015-12-07,393.26,0.000153,,,0.006291,0.001842
2015-12-06,387,0.000155,,,0.006387,0.001849
2015-12-05,363.25,0.000155,,,0.006694,0.001857
2015-12-04,361.33,0.00015,,,0.006755,0.001846
2015-12-03,360.23,0.00015,,,0.006684,0.00187
2015-12-02,362.56,0.000145,,,0.007614,0.002002
2015-12-01,378.23,0.000143,,,0.008779,0.002066
2015-11-30,371.04,0.000142,,,0.008536,0.001986
2015-11-29,355.94,0.00015,,,0.008441,0.002135
2015-11-28,359.99,0.000139,,,0.008444,0.002026
2015-11-27,356.88,0.000142,,,0.008523,0.002063
2015-11-26,328.07,0.000136,,,0.006775,0.002292
2015-11-25,319.49,0.000133,,,0.00556,0.001965
2015-11-24,323.01,0.000128,,,0.005344,0.00192
