Date,BTC,BTT,DOGE,ETH,LTC,XRP,SOLVE,XLM,TRON,ZIL
2017-05-28,2232.78,,0.003453,159.91,23.5,0.286019,,,,
2017-05-27,2099.99,,0.003575,163.8,25.93,0.289678,,,,
2017-05-26,2272.7,,0.003302,181.51,29.64,0.279783,,,,
2017-05-25,2355,,0.003741,196.06,34.31,0.284548,,,,
2017-05-24,2432.97,,0.003873,169.95,31.06,0.294003,,,,
2017-05-23,2272.75,,0.003179,160.1,24.71,0.299413,,,,
2017-05-22,2123.29,,0.003251,148.78,25.92,0.29458,,,,
2017-05-21,2057,,0.003026,123.63,27.34,0.303448,,,,
2017-05-20,2058.91,,0.002867,125.14,27.55,0.333657,,,,
2017-05-19,1976.23,,0.002657,96.2,28.58,0.24659,,,,
2017-05-18,1899.16,,0.002623,86.88,25.3,0.205324,,,,
2017-05-17,1813.23,,0.002732,87.98,23.6,0.23207,,,,
2017-05-16,1777.48,,0.002579,91,25.61,0.229554,,,,
2017-05-15,1747.81,,0.002541,89.39,28.9,0.212549,,,,
2017-05-14,1799.99,,0.002424,88.42,29.09,0.271808,,,,
2017-05-13,1792.73,,0.002994,85.17,27.21,0.246065,,,,
2017-05-12,1695.61,,0.003659,88.3,30.69,0.29589,,,,
2017-05-11,1837.93,,0.003562,88.36,32.85,0.323368,,,,
2017-05-10,1794.99,,0.003405,86.58,33.2,0.317954,,,,
2017-05-09,1720.43,,0.003062,89.25,28.86,0.336201,,,,
2017-05-08,1713,,0.0019,93.82,30.62,0.351634,,,,
2017-05-07,1609.57,,0.001518,95.84,28.43,0.327801,,,,
2017-05-06,1585.39,,0.001508,91.93,26.33,0.364869,,,,
2017-05-05,1551.3,,0.001318,95.97,24.16,0.394132,,,,
2017-05-04,1563.39,,0.001059,81.29,22.01,0.349861,,,,
2017-05-03,1533,,0.001128,77.55,16.24,0.27072,,,,
2017-05-02,1471.99,,0.001274,79.35,16.47,0.220223,,,,
2017-05-01,1436.5,,0.001184,80.87,16.2,0.214878,,,,
2017-04-30,1384.55,,0.001183,70.4,16.34,0.206068,,,,
2017-04-29,1365.43,,0.001212,73.14,14.75,0.183135,,,,
2017-04-28,1353.34,,0.001239,63.67,14.98,0.186066,,,,
2017-04-27,1349.26,,0.001239,53.42,15.09,0.160074,,,,
2017-04-26,1298.44,,0.001521,50.31,15.53,0.198212,,,,
2017-04-25,1281.16,,0.001305,50.12,15.07,0.141763,,,,
2017-04-24,1257.29,,0.001169,48.96,15.38,0.101791,,,,
2017-04-23,1251.98,,0.00084,48.61,14.35,0.093551,,,,
2017-04-22,1247,,0.000744,48.37,12.12,0.078914,,,,
2017-04-21,1249.99,,0.000678,49.38,10.99,0.06049,,,,
2017-04-20,1236.15,,0.00061,47.78,10.21,0.053908,,,,
2017-04-19,1214.21,,0.000686,49.79,10.95,0.055115,,,,
2017-04-18,1201.94,,0.000746,47.94,11.15,0.051607,,,,
2017-04-17,1189.91,,0.000734,48.13,11.7,0.052868,,,,
2017-04-16,1177.99,,0.000678,48.94,11.69,0.044475,,,,
2017-04-15,1178.85,,0.000632,47.2,11.61,0.034816,,,,
2017-04-14,1173.74,,0.000544,49.77,11.05,0.032797,,,,
2017-04-13,1177.05,,0.000527,46.48,11.69,0.032346,,,,
2017-04-12,1214.17,,0.000515,43.83,9.71,0.031384,,,,
2017-04-11,1223.99,,0.000522,43.92,9.87,0.031278,,,,
2017-04-10,1210,,0.000464,43.92,9.26,0.03177,,,,
2017-04-09,1210.97,,0.000451,44.45,10.79,0.032779,,,,
2017-04-08,1184.5,,0.000443,42.32,9.89,0.029984,,,,
2017-04-07,1194,,0.000448,43.3,10.87,0.030173,,,,
2017-04-06,1192.3,,0.000459,44.78,13,0.033184,,,,
2017-04-05,1132.99,,0.000459,44.47,9.15,0.033655,,,,
2017-04-04,1143.99,,0.000454,44.25,8.61,0.033462,,,,
2017-04-03,1152.6,,0.000418,48.74,8.34,0.033955,,,,
2017-04-02,1113.99,,0.000426,50.71,7.61,0.033779,,,,
2017-04-01,1092,,0.000425,50.18,7.25,0.034383,,,,
2017-03-31,1088.99,,0.000414,51.87,7.89,0.034336,,,,
2017-03-30,1042.08,,0.00039,53.1,4.3,0.032952,,,,
2017-03-29,1043.27,,0.0004,50.3,4.2,0.033598,,,,
2017-03-28,1045.4,,0.000381,48.97,4.08,0.03402,,,,
2017-03-27,1042.08,,0.000432,50.73,4.1,0.035849,,,,
2017-03-26,973.08,,0.000398,50.5,4.09,0.03632,,,,
2017-03-25,963.72,,0.00045,52.93,4.11,0.032665,,,,
2017-03-24,934.87,,0.000442,42.99,3.96,0.035544,,,,
2017-03-23,1025.14,,0.000432,41.37,3.94,0.037455,,,,
2017-03-22,1034.57,,0.000427,42.36,4.04,0.033023,,,,
2017-03-21,1114.42,,0.000489,42.31,4.18,0.061159,,,,
2017-03-20,1044.96,,0.000335,43.21,3.93,0.021892,,,,
2017-03-19,1019.49,,0.000328,34.03,4.02,0.020889,,,,
2017-03-18,970,,0.000304,44.62,4.12,0.013276,,,,
2017-03-17,1069.57,,0.000272,45.96,4.31,0.010101,,,,
2017-03-16,1175.11,,0.000273,35.65,4.33,0.009514,,,,
2017-03-15,1263,,0.000254,28.69,4.19,0.009597,,,,
2017-03-14,1247.42,,0.000272,28.63,4.4,0.009545,,,,
2017-03-13,1245.5,,0.000298,23.39,3.94,0.009116,,,,
2017-03-12,1235.58,,0.000264,21.64,3.82,0.010518,,,,
2017-03-11,1188.11,,0.000242,19.2,3.8,0.010582,,,,
2017-03-10,1109.01,,0.000243,17.82,3.92,0.007301,,,,
2017-03-09,1197.3,,0.000246,16.68,3.86,0.006909,,,,
2017-03-08,1150.22,,0.000236,18.96,3.99,0.006975,,,,
2017-03-07,1237.36,,0.000235,19.68,4.1,0.006912,,,,
2017-03-06,1284.99,,0.000219,19.37,4.02,0.00671,,,,
2017-03-05,1278.98,,0.000223,18.65,4.04,0.006116,,,,
2017-03-04,1273.97,,0.000235,19.68,4.07,0.006394,,,,
2017-03-03,1292.86,,0.000243,19.27,4.04,0.006314,,,,
2017-03-02,1269.17,,0.000238,17.37,3.86,0.006381,,,,
2017-03-01,1230,,0.000247,16.4,3.85,0.006385,,,,
2017-02-28,1195.08,,0.000229,15.66,3.87,0.006255,,,,
2017-02-27,1195.81,,0.000211,14.74,3.89,0.006238,,,,
2017-02-26,1184.91,,0.000204,13.65,3.9,0.006227,,,,
2017-02-25,1158,,0.000211,13.2,3.95,0.006498,,,,
2017-02-24,1186.91,,0.000208,13.21,3.9,0.006509,,,,
2017-02-23,1186.9,,0.000209,12.75,3.89,0.006534,,,,
2017-02-22,1128.71,,0.00021,12.83,3.85,0.006057,,,,
2017-02-21,1128.29,,0.000206,12.61,3.81,0.006129,,,,
2017-02-20,1089.86,,0.000205,12.9,3.81,0.006299,,,,
2017-02-19,1059.88,,0.000211,12.89,3.84,0.006339,,,,
2017-02-18,1062.15,,0.000205,12.75,3.91,0.005991,,,,
2017-02-17,1057.3,,0.000203,12.89,3.86,0.005408,,,,
2017-02-16,1038.94,,0.000205,12.98,3.89,0.005536,,,,
2017-02-15,1014.53,,0.000208,13.02,3.82,0.005609,,,,
2017-02-14,1012.23,,0.000203,11.44,3.78,0.005671,,,,
2017-02-13,1002.56,,0.0002,11.48,3.8,0.005665,,,,
2017-02-12,1010,,0.000208,11.49,3.84,0.005701,,,,
2017-02-11,1018.43,,0.000208,11.38,3.83,0.005895,,,,
2017-02-10,1003.97,,0.000202,10.99,3.76,0.00586,,,,
2017-02-09,985,,0.000208,11.45,3.96,0.005832,,,,
2017-02-08,1059.14,,0.000207,11.49,3.98,0.005873,,,,
2017-02-07,1053.97,,0.000208,11.34,3.97,0.005878,,,,
2017-02-06,1024.39,,0.000197,11.29,3.97,0.005569,,,,
2017-02-05,1019.31,,0.000209,11.42,4.02,0.005935,,,,
2017-02-04,1035.84,,0.000207,10.95,4.06,0.006027,,,,
2017-02-03,1016.77,,0.000209,10.82,4.09,0.006147,,,,
2017-02-02,1007.66,,0.000209,10.73,4.08,0.006278,,,,
2017-02-01,989.71,,0.000208,10.74,4.07,0.006251,,,,
2017-01-31,970.92,,0.000208,10.59,4.03,0.006269,,,,
2017-01-30,923.45,,0.00021,10.5,3.88,0.006333,,,,
2017-01-29,917.31,,0.000208,10.57,3.87,0.006289,,,,
2017-01-28,924.7,,0.000204,10.51,3.9,0.006374,,,,
2017-01-27,923.4,,0.000211,10.66,3.86,0.006438,,,,
2017-01-26,917.93,,0.000208,10.52,3.69,0.006407,,,,
2017-01-25,896.81,,0.000214,10.51,3.76,0.00645,,,,
2017-01-24,894.86,,0.000211,10.79,3.85,0.006442,,,,
2017-01-23,924.24,,0.000211,10.78,3.86,0.006492,,,,
2017-01-22,924.98,,0.000213,10.99,3.92,0.006474,,,,
2017-01-21,925.36,,0.000211,10.65,3.88,0.006469,,,,
2017-01-20,894.05,,0.000209,10.47,3.88,0.00654,,,,
2017-01-19,901,,0.000206,10.23,3.89,0.006314,,,,
2017-01-18,880,,0.000208,10.2,3.93,0.006381,,,,
2017-01-17,907.58,,0.000204,9.62,3.88,0.006402,,,,
2017-01-16,831.89,,0.000209,9.95,3.96,0.006342,,,,
2017-01-15,830,,0.000204,9.85,4,0.006415,,,,
2017-01-14,829.62,,0.000208,9.79,3.97,0.00669,,,,
2017-01-13,830.79,,0.000204,9.89,4,0.006513,,,,
2017-01-12,822.64,,0.000202,9.9,4.02,0.00654,,,,
2017-01-11,801.5,,0.000208,10.66,4.67,0.006697,,,,
2017-01-10,907.53,,0.000207,10.37,4.39,0.006713,,,,
2017-01-09,905.41,,0.000208,10.44,4.03,0.006706,,,,
2017-01-08,916.6,,0.000209,9.96,3.98,0.006675,,,,
2017-01-07,903.7,,0.000211,10.13,3.88,0.007034,,,,
2017-01-06,894.93,,0.000208,10.28,4.23,0.006709,,,,
2017-01-05,995.05,,0.000215,10.98,4.55,0.0068,,,,
2017-01-04,1133,,0.000207,9.69,4.55,0.006788,,,,
2017-01-03,1035.19,,0.000206,8.36,4.56,0.006726,,,,
2017-01-02,1019.01,,0.000209,8.18,4.51,0.006863,,,,
2017-01-01,996.82,,0.000209,8.13,4.36,0.006596,,,,
2016-12-31,970.47,,0.000208,8.22,4.35,0.006423,,,,
2016-12-30,962.63,,0.000205,8.29,4.69,0.006411,,,,
2016-12-29,976.75,,0.000226,7.62,4.53,0.006698,,,,
2016-12-28,981.92,,0.000229,7.16,4.33,0.006167,,,,
2016-12-27,921.59,,0.000221,7.23,4.23,0.006233,,,,
2016-12-26,901.98,,0.000221,7.22,4.3,0.006366,,,,
2016-12-25,896.73,,0.00022,7.24,4.47,0.006315,,,,
2016-12-24,887,,0.000229,7.18,4.49,0.006201,,,,
2016-12-23,915.5,,0.000236,7.65,3.69,0.00657,,,,
2016-12-22,858.01,,0.000227,7.88,3.66,0.006386,,,,
2016-12-21,828.58,,0.000226,7.58,3.62,0.006311,,,,
2016-12-20,797.99,,0.000228,7.62,3.66,0.006368,,,,
2016-12-19,789.91,,0.000223,7.94,3.62,0.006449,,,,
2016-12-18,790,,0.000228,7.68,3.72,0.006426,,,,
2016-12-17,790.07,,0.000228,7.89,3.64,0.006341,,,,
2016-12-16,785,,0.000223,7.77,3.5,0.006173,,,,
2016-12-15,775,,0.000227,8.26,3.6,0.006199,,,,
2016-12-14,777.72,,0.000233,8.4,3.65,0.006326,,,,
2016-12-13,779.79,,0.00023,8.49,3.64,0.006444,,,,
2016-12-12,778.71,,0.000234,8.25,3.64,0.006349,,,,
2016-12-11,770.9,,0.000236,8.12,3.7,0.006286,,,,
2016-12-10,775.98,,0.000225,8.55,3.74,0.006363,,,,
2016-12-09,771.77,,0.000227,8.27,3.65,0.006445,,,,
2016-12-08,768.35,,0.000219,8.37,3.67,0.0065,,,,
2016-12-07,766.07,,0.000218,6.81,3.5,0.006545,,,,
2016-12-06,755.73,,0.000218,6.69,3.58,0.006574,,,,
2016-12-05,753.36,,0.000219,7.54,3.89,0.006541,,,,
2016-12-04,766.96,,0.000217,7.9,3.9,0.00671,,,,
2016-12-03,766.52,,0.000215,7.68,3.94,0.006662,,,,
2016-12-02,771.54,,0.000217,8.46,3.88,0.006705,,,,
2016-12-01,753.57,,0.000216,8.63,3.84,0.006708,,,,
2016-11-30,742.6,,0.000222,8.19,3.83,0.006778,,,,
2016-11-29,731.8,,0.000223,8.66,3.84,0.006744,,,,
2016-11-28,730.27,,0.000215,8.9,3.87,0.006816,,,,
2016-11-27,729.01,,0.000212,9.34,3.86,0.007135,,,,
2016-11-26,735.83,,0.000215,9.4,3.87,0.007097,,,,
2016-11-25,739,,0.000214,9.21,3.9,0.006851,,,,
2016-11-24,737.99,,0.000212,9.8,3.86,0.006655,,,,
2016-11-23,741.76,,0.000215,9.83,3.9,0.006434,,,,
2016-11-22,747,,0.000217,9.53,3.93,0.006527,,,,
2016-11-21,735.81,,0.000217,9.6,3.89,0.006588,,,,
2016-11-20,731,,0.000216,9.71,3.92,0.00666,,,,
2016-11-19,750.38,,0.000214,9.53,3.87,0.006702,,,,
2016-11-18,747.8,,0.000214,9.98,3.9,0.006723,,,,
2016-11-17,736.57,,0.000217,10.02,3.92,0.00678,,,,
2016-11-16,737.55,,0.000218,10.28,3.92,0.007008,,,,
2016-11-15,712.41,,0.000217,10.03,3.87,0.007074,,,,
2016-11-14,705.52,,0.000219,10.14,3.86,0.00739,,,,
2016-11-13,703.98,,0.00022,9.96,3.75,0.006902,,,,
2016-11-12,704.67,,0.000218,10.31,3.8,0.00695,,,,
2016-11-11,714.77,,0.000219,10.52,3.8,0.007061,,,,
2016-11-10,712.28,,0.000224,10.66,3.98,0.007434,,,,
2016-11-09,721,,0.000222,10.86,3.91,0.007566,,,,
2016-11-08,712.57,,0.000219,10.94,3.88,0.007651,,,,
2016-11-07,706.82,,0.00022,11.02,3.91,0.007799,,,,
2016-11-06,716.83,,0.000218,11.16,3.87,0.007778,,,,
2016-11-05,706.9,,0.000224,11.15,3.88,0.007727,,,,
2016-11-04,705.7,,0.000221,10.88,3.9,0.007842,,,,
2016-11-03,688.93,,0.000222,10.83,4.07,0.007881,,,,
2016-11-02,735.5,,0.000223,10.79,4.02,0.008098,,,,
2016-11-01,731.16,,0.000225,10.95,3.98,0.008257,,,,
2016-10-31,699.68,,0.00022,11.22,3.93,0.008044,,,,
2016-10-30,697.65,,0.000227,10.43,4.06,0.008065,,,,
2016-10-29,717.9,,0.000228,11.1,3.9,0.008136,,,,
2016-10-28,689.65,,0.000229,11.43,3.99,0.008079,,,,
2016-10-27,685.57,,0.000229,11.5,3.89,0.008206,,,,
2016-10-26,674,,0.000239,11.32,3.85,0.008108,,,,
2016-10-25,649.07,,0.000221,11.9,3.87,0.008193,,,,
2016-10-24,649.75,,0.000222,11.92,3.88,0.00823,,,,
2016-10-23,650.54,,0.000219,12.04,3.84,0.008157,,,,
2016-10-22,655,,0.000217,12.05,3.79,0.008021,,,,
2016-10-21,629.76,,0.00022,12.03,3.8,0.008222,,,,
2016-10-20,627.83,,0.000221,11.97,3.79,0.008102,,,,
2016-10-19,629.68,,0.00022,12.53,3.91,0.008196,,,,
2016-10-18,634.97,,0.000223,11.97,3.82,0.008014,,,,
2016-10-17,638.96,,0.000223,11.94,3.88,0.007732,,,,
2016-10-16,642.53,,0.000216,11.95,3.92,0.008143,,,,
2016-10-15,637.51,,0.000217,11.9,3.82,0.008481,,,,
2016-10-14,638,,0.000216,12.05,3.83,0.008835,,,,
2016-10-13,635.86,,0.000219,11.77,3.8,0.008891,,,,
2016-10-12,636.92,,0.000219,11.76,3.83,0.009065,,,,
2016-10-11,643.83,,0.000221,11.78,3.79,0.009454,,,,
2016-10-10,618.31,,0.000223,12.05,3.8,0.008972,,,,
2016-10-09,617.58,,0.000218,12.28,3.86,0.009029,,,,
2016-10-08,619.59,,0.000221,12.69,3.82,0.009092,,,,
2016-10-07,617.32,,0.000219,12.87,3.82,0.008627,,,,
2016-10-06,611.83,,0.000221,13.1,3.88,0.00835,,,,
2016-10-05,613.35,,0.000221,13.34,3.85,0.00803,,,,
2016-10-04,609.25,,0.000223,13.52,3.83,0.008078,,,,
2016-10-03,612.95,,0.000224,13.28,3.83,0.008146,,,,
2016-10-02,612.41,,0.000227,13.24,3.85,0.008767,,,,
2016-10-01,616,,0.000227,13.24,3.81,0.007982,,,,
2016-09-30,607.65,,0.000225,13.18,3.86,0.007949,,,,
2016-09-29,605.07,,0.00023,13.31,3.81,0.008234,,,,
2016-09-28,604.98,,0.000228,13.11,3.83,0.007978,,,,
2016-09-27,605.3,,0.000228,12.88,3.92,0.007543,,,,
2016-09-26,606.82,,0.000225,13.07,3.8,0.00731,,,,
2016-09-25,601.35,,0.000228,12.94,3.87,0.007377,,,,
2016-09-24,603.69,,0.000223,13.36,3.83,0.007382,,,,
2016-09-23,602.68,,0.000233,13.1,3.79,0.007435,,,,
2016-09-22,595.25,,0.000229,13.71,3.82,0.007853,,,,
2016-09-21,596.95,,0.000234,15.09,4,0.008089,,,,
2016-09-20,608.98,,0.00023,12.92,3.86,0.008165,,,,
2016-09-19,608.94,,0.000233,12.58,3.87,0.008205,,,,
2016-09-18,610.99,,0.000235,12.88,3.82,0.00883,,,,
2016-09-17,607.83,,0.000231,12.6,3.81,0.008914,,,,
2016-09-16,607.75,,0.000229,11.96,3.81,0.009048,,,,
2016-09-15,607.01,,0.000228,11.93,3.85,0.008229,,,,
2016-09-14,608.95,,0.000229,11.92,3.81,0.007963,,,,
2016-09-13,608.24,,0.000225,11.87,3.88,0.007855,,,,
2016-09-12,607.48,,0.000226,11.64,3.9,0.007362,,,,
2016-09-11,607.25,,0.000224,12.07,3.96,0.007211,,,,
2016-09-10,625.1,,0.000228,11.61,3.96,0.006843,,,,
2016-09-09,622.6,,0.000231,11.42,4.01,0.006829,,,,
2016-09-08,628.77,,0.000232,11.6,3.96,0.006785,,,,
2016-09-07,614.59,,0.000236,11.73,3.95,0.006858,,,,
2016-09-06,612.37,,0.00024,11.77,3.96,0.006853,,,,
2016-09-05,606.19,,0.000236,11.76,4.02,0.007018,,,,
2016-09-04,611.82,,0.00025,11.83,3.88,0.007446,,,,
2016-09-03,600.58,,0.000233,12.11,3.84,0.008303,,,,
2016-09-02,575.38,,0.000226,12.24,3.66,0.005961,,,,
2016-09-01,571.96,,0.000225,11.52,3.74,0.005886,,,,
2016-08-31,571.59,,0.000226,11.2,3.81,0.005897,,,,
2016-08-30,574.79,,0.000226,10.95,3.77,0.005842,,,,
2016-08-29,573,,0.000227,10.98,3.72,0.00587,,,,
2016-08-28,574.83,,0.00023,11.21,3.78,0.005869,,,,
2016-08-27,570.42,,0.000228,11.29,3.81,0.005902,,,,
2016-08-26,578.89,,0.000242,11.34,3.81,0.005892,,,,
2016-08-25,576.16,,0.000241,11,3.84,0.005912,,,,
2016-08-24,578.92,,0.000236,10.98,3.95,0.005932,,,,
2016-08-23,582.58,,0.000235,11.08,,0.005954,,,,
2016-08-22,585.12,,0.000236,11.17,,0.005964,,,,
2016-08-21,580.65,,0.000235,11.31,,0.00597,,,,
2016-08-20,583.21,,0.000232,10.73,,0.005984,,,,
2016-08-19,574.49,,0.000235,10.77,,0.006012,,,,
2016-08-18,573.99,,0.000233,10.79,,0.006026,,,,
2016-08-17,573.83,,0.000225,11.18,,0.006131,,,,
2016-08-16,581.97,,0.000229,11.22,,0.005963,,,,
2016-08-15,568.09,,0.000224,11.29,,0.005975,,,,
2016-08-14,572.43,,0.000231,11.59,,0.00603,,,,
2016-08-13,586,,0.000229,11.82,,0.006079,,,,
2016-08-12,587.82,,0.000231,11.73,,0.006052,,,,
2016-08-11,589.22,,0.000227,12.25,,0.006019,,,,
2016-08-10,593.24,,0.000229,12.31,,0.006,,,,
2016-08-09,588.13,,0.000232,11.34,,0.006052,,,,
2016-08-08,591.91,,0.000238,11.05,,0.006114,,,,
2016-08-07,593.9,,0.000233,10.99,,0.006119,,,,
2016-08-06,590.98,,0.000247,11.18,,0.006122,,,,
2016-08-05,582.98,,0.000247,11.31,,0.006109,,,,
2016-08-04,585,,0.000258,10.7,,0.00614,,,,
2016-08-03,576,,0.000238,8.46,,0.006045,,,,
2016-08-02,515.38,,0.000245,11.02,,0.005994,,,,
2016-08-01,603.97,,0.000239,11.89,,0.006092,,,,
2016-07-31,623.14,,0.000239,12.6,,0.006123,,,,
2016-07-30,656.32,,0.000235,12.9,,0.006189,,,,
2016-07-29,657.27,,0.000239,12.95,,0.006194,,,,
2016-07-28,656.67,,0.000237,13.14,,0.006163,,,,
2016-07-27,657.04,,0.000237,12.1,,0.006027,,,,
2016-07-26,657.73,,0.000264,14,,0.006178,,,,
2016-07-25,657.39,,0.000231,12.66,,0.006337,,,,
2016-07-24,660.27,,0.000218,14.5,,0.006447,,,,
2016-07-23,658.19,,0.000215,14.99,,0.005816,,,,
2016-07-22,653.69,,0.000214,12.84,,0.005646,,,,
2016-07-21,667.73,,0.000206,12.58,,0.00569,,,,
2016-07-20,667.94,,0.000223,11.69,,0.005906,,,,
2016-07-19,673.89,,0.00023,11.15,,0.005945,,,,
2016-07-18,675.4,,0.000239,11.31,,0.006121,,,,
2016-07-17,679.08,,0.000238,11.91,,0.006111,,,,
2016-07-16,666.45,,0.000238,12,,0.005974,,,,
2016-07-15,668.28,,0.000237,11.68,,0.005969,,,,
2016-07-14,661.41,,0.00024,10.5,,0.005998,,,,
2016-07-13,662.57,,0.000245,10.52,,0.006246,,,,
2016-07-12,674.02,,0.000249,10.68,,0.006286,,,,
2016-07-11,651.7,,0.000251,11.02,,0.006317,,,,
2016-07-10,652.54,,0.000237,11,,0.006303,,,,
2016-07-09,658.78,,0.000237,11.22,,0.006416,,,,
2016-07-08,666.5,,0.000244,10.08,,0.006395,,,,
2016-07-07,640.3,,0.000245,10.59,,0.006405,,,,
2016-07-06,678,,0.000252,10.5,,0.006482,,,,
2016-07-05,668.45,,0.000263,11.43,,0.006538,,,,
2016-07-04,679,,0.000262,11.99,,0.006572,,,,
2016-07-03,669,,0.000264,12.16,,0.006442,,,,
2016-07-02,701.23,,0.000262,12.3,,0.006385,,,,
2016-07-01,680.61,,0.000263,12.49,,0.006411,,,,
2016-06-30,672.45,,0.000265,12.81,,0.00635,,,,
2016-06-29,639.22,,0.000267,12.17,,0.006534,,,,
2016-06-28,647.63,,0.000272,14.07,,0.006674,,,,
2016-06-27,650.31,,0.00027,14.04,,0.006679,,,,
2016-06-26,639.13,,0.000277,14.39,,0.006715,,,,
2016-06-25,677.72,,0.000275,14.52,,0.006598,,,,
2016-06-24,668.6,,0.000284,13.87,,0.006691,,,,
2016-06-23,630.87,,0.000287,13.35,,0.006699,,,,
2016-06-22,594.68,,0.000289,12.8,,0.007028,,,,
2016-06-21,669.99,,0.000282,11.8,,0.006607,,,,
2016-06-20,730.42,,0.000306,12.36,,0.006699,,,,
2016-06-19,767.98,,0.000302,11.55,,0.006787,,,,
2016-06-18,760.08,,0.000304,15.75,,0.006657,,,,
2016-06-17,753,,0.000296,21.09,,0.006777,,,,
2016-06-16,770.21,,0.000301,18.58,,0.006773,,,,
2016-06-15,694.83,,0.000288,18.7,,0.006398,,,,
2016-06-14,684.9,,0.000285,17.9,,0.0064,,,,
2016-06-13,706,,0.000284,15.9,,0.006414,,,,
2016-06-12,674.26,,0.000281,14.1,,0.006434,,,,
2016-06-11,595.82,,0.00028,14.11,,0.006381,,,,
2016-06-10,579.5,,0.000266,14.71,,0.006495,,,,
2016-06-09,578.56,,0.000307,14.61,,0.006172,,,,
2016-06-08,583.23,,0.000323,14.65,,0.006626,,,,
2016-06-07,579.33,,0.000338,14.22,,0.006813,,,,
2016-06-06,585.99,,0.000324,14.04,,0.006604,,,,
2016-06-05,574.86,,0.000321,13.81,,0.006693,,,,
2016-06-04,575.56,,0.000335,13.88,,0.006676,,,,
2016-06-03,570,,0.000313,14.02,,0.006887,,,,
2016-06-02,538.53,,0.00032,13.93,,0.007105,,,,
2016-06-01,536.99,,0.000298,14,,0.005824,,,,
2016-05-31,531.47,,0.00027,12.41,,0.005852,,,,
2016-05-30,533,,0.000253,12.34,,0.005766,,,,
2016-05-29,524.7,,0.00026,11.93,,0.005736,,,,
2016-05-28,528.04,,0.000265,11.25,,0.005788,,,,
2016-05-27,470.94,,0.000246,,,0.00577,,,,
2016-05-26,454.68,,0.00024,,,0.00578,,,,
2016-05-25,451.78,,0.000236,,,0.005769,,,,
2016-05-24,446.5,,0.000237,,,0.005796,,,,
2016-05-23,444.88,,0.000237,,,0.00578,,,,
2016-05-22,442.54,,0.000238,,,0.005827,,,,
2016-05-21,446.14,,0.00023,,,0.005766,,,,
2016-05-20,444.27,,0.000234,,,0.005809,,,,
2016-05-19,442.41,,0.000231,,,0.005706,,,,
2016-05-18,455.19,,0.000238,,,0.005748,,,,
2016-05-17,453.62,,0.000238,,,0.005662,,,,
2016-05-16,456.78,,0.000237,,,0.005682,,,,
2016-05-15,462.26,,0.00023,,,0.005679,,,,
2016-05-14,458.99,,0.000228,,,0.005669,,,,
2016-05-13,457.49,,0.000224,,,0.005756,,,,
2016-05-12,455.83,,0.000224,,,0.005962,,,,
2016-05-11,454.46,,0.000225,,,0.005909,,,,
2016-05-10,452.92,,0.000224,,,0.005936,,,,
2016-05-09,464.24,,0.000226,,,0.00599,,,,
2016-05-08,461.91,,0.000228,,,0.006084,,,,
2016-05-07,462.2,,0.000225,,,0.006032,,,,
2016-05-06,462.87,,0.000228,,,0.006028,,,,
2016-05-05,450.39,,0.000226,,,0.006023,,,,
2016-05-04,449.06,,0.000229,,,0.006022,,,,
2016-05-03,452.68,,0.000231,,,0.006061,,,,
2016-05-02,445.61,,0.000231,,,0.006073,,,,
2016-05-01,456.51,,0.000236,,,0.006109,,,,
2016-04-30,453.48,,0.000235,,,0.006167,,,,
2016-04-29,457.74,,0.000224,,,0.006189,,,,
2016-04-28,451.3,,0.00022,,,0.006272,,,,
2016-04-27,446.85,,0.000224,,,0.006399,,,,
2016-04-26,470.37,,0.000222,,,0.006404,,,,
2016-04-25,467.41,,0.000223,,,0.00649,,,,
2016-04-24,463.85,,0.000225,,,0.006399,,,,
2016-04-23,453.94,,0.000221,,,0.006193,,,,
2016-04-22,448.29,,0.000225,,,0.006323,,,,
2016-04-21,452.65,,0.000228,,,0.00656,,,,
2016-04-20,442.85,,0.000229,,,0.006714,,,,
2016-04-19,436.87,,0.000226,,,0.006791,,,,
2016-04-18,429.57,,0.000226,,,0.006812,,,,
2016-04-17,434.72,,0.000226,,,0.006759,,,,
2016-04-16,434.72,,0.000228,,,0.006686,,,,
2016-04-15,430.92,,0.000224,,,0.006725,,,,
2016-04-14,426.1,,0.00023,,,0.007095,,,,
2016-04-13,425.53,,0.000227,,,0.007283,,,,
2016-04-12,428.27,,0.000227,,,0.007251,,,,
2016-04-11,423.28,,0.000224,,,0.007346,,,,
2016-04-10,423.48,,0.000224,,,0.007284,,,,
2016-04-09,419.49,,0.000226,,,0.007433,,,,
2016-04-08,418.97,,0.000226,,,0.007244,,,,
2016-04-07,421.58,,0.000222,,,0.007118,,,,
2016-04-06,421.57,,0.000225,,,0.006987,,,,
2016-04-05,422.18,,0.000226,,,0.006499,,,,
2016-04-04,419.31,,0.00023,,,0.00651,,,,
2016-04-03,420.07,,0.000233,,,0.006424,,,,
2016-04-02,419.9,,0.00023,,,0.006289,,,,
2016-04-01,417.33,,0.000234,,,0.005695,,,,
2016-03-31,416.44,,0.000229,,,0.005885,,,,
2016-03-30,412.5,,0.000214,,,0.006048,,,,
2016-03-29,416.5,,0.000204,,,0.005937,,,,
2016-03-28,422.42,,0.000208,,,0.006288,,,,
2016-03-27,425.03,,0.000211,,,0.006671,,,,
