id,Z_0,Z_1,Z_2,Z_3,Z_4,Z_5,Z_6,Z_7,Z_8,Z_9,fraud
401,-9.905734972,12.3158559,-2.149867129,4.425757152,-4.505164238,0.289597758,-8.819786871,-3.141979863,-7.144499914,5.544172604,0
402,-7.288845383,9.045305821,8.170766341,2.086796552,6.688350371,-8.85855084,-2.048426606,7.446366142,-11.41898044,6.028539594,0
403,6.157059469,-8.315711129,5.644119718,-13.32195351,5.546211265,2.725513571,7.259794336,14.38665027,12.80735689,-5.386871011,0
404,-1.818344545,-7.615624759,-14.2916761,-7.806455443,1.04739467,0.6798671,1.063152121,3.252257968,19.1079984,2.785440337,0
405,-1.916926748,-2.122504712,2.157142773,-3.873970075,-8.092089067,2.103870599,-10.31255633,-6.918706456,-16.67404481,6.638251426,0
406,-0.162089244,3.052389551,3.115568493,8.187454751,-24.67494739,-3.190961355,3.435199754,-5.669312166,8.710034613,0.559134914,0
407,-4.627126247,8.04683503,4.486843,-20.4381048,-0.934799357,0.975015305,9.083510528,-1.169088209,1.60352658,-0.084728426,0
408,6.010875496,-4.144713513,-3.886987881,7.656298886,-7.0375383,-1.771726843,-1.799108928,19.0346832,-1.934949295,3.614200587,0
409,5.189486894,-4.145721663,3.284215183,-1.735457194,8.282306789,-5.657111352,9.840690823,-1.50852898,-17.24242072,1.926430134,0
410,-12.70253778,-11.29844118,-7.662411936,-5.239929545,-4.161382157,-3.874715285,-2.750365581,7.301977616,8.230478512,5.541147037,0
411,-12.03128107,-0.195383775,2.500620201,-15.88639377,-6.425044188,-10.82134528,-2.405245385,-4.344908898,4.841658919,1.178317093,0
412,15.60872218,-6.941627494,-4.020787517,-2.685079069,-6.507449358,-1.624077322,-7.961375201,0.286996819,2.010751077,-8.872355623,0
413,12.20263899,-7.484524517,7.967643319,1.239667191,4.169430189,-2.842019861,3.571866011,-2.263455586,-3.211602818,4.93821941,0
414,-2.42690003,2.519992257,1.39020436,1.964185143,4.61718755,1.73280753,-6.676065753,13.47486053,11.11238885,-2.927370522,0
415,4.618495041,0.679934019,-13.62448216,6.376634778,-2.769786009,2.749788246,-7.82827833,9.205066133,-8.771777529,-0.164527324,0
416,-9.934323069,-11.35649603,-1.030035119,-5.471720903,6.96378021,5.538914353,0.872102419,-2.395195923,-12.57052649,0.7450809,0
417,16.89045356,0.335236256,6.991066065,10.04087814,-2.104495139,7.362246588,4.436931108,13.47827325,14.77421144,1.458611546,0
418,-1.401351897,-6.567947813,5.624338332,-3.047448662,5.975537681,0.642603617,-8.680917325,11.66434463,-3.709851231,-1.328248952,0
419,4.263140235,-10.56352385,10.65370824,-7.850587486,-2.670930563,5.949190916,-3.592337696,14.93593586,-3.280337131,-0.088927578,0
420,5.716941398,-3.143499439,4.340049203,-8.0479116,6.065351797,-2.897519319,1.396539534,9.213351306,-8.575400355,5.137926262,0
421,-3.054755578,2.835017615,1.703596561,5.184586051,9.847608581,0.316087042,-1.94225518,7.113251955,7.577716469,3.684081953,0
422,-4.468462285,5.606387921,0.767700644,-9.816550868,2.51940801,-3.813470355,-4.414392954,0.951416151,2.627980041,0.540169563,0
423,-12.54272722,0.607208974,-0.448045603,-1.808165451,5.805285889,-2.241062516,1.674408081,-8.313829132,4.095975709,-4.078998796,0
424,13.3320486,1.703389393,8.187761519,6.496969952,1.740006923,0.620699249,1.771706867,-8.941162233,-14.04980386,7.310830659,0
425,14.37181933,-4.064506029,-3.283144594,-6.680850256,11.65229252,2.278231201,3.217513187,8.031596461,-15.49313543,3.576215442,0
426,5.051520077,-2.218459862,2.555031145,-7.289592327,-1.084422182,-9.503189375,-2.419291731,16.05574127,-4.082864056,1.639067755,0
427,-0.325350059,-5.631157154,-0.511323702,-4.759017335,-2.066576518,1.035583162,-5.935604825,3.552572447,11.85948071,-6.593435538,0
428,-1.455022586,3.416338188,7.870251034,-19.71324643,1.187228478,-0.81867401,5.935760635,-2.305379386,-1.01381868,-5.565841533,0
429,-4.851388498,3.236763201,0.033969519,13.26610884,25.98090224,1.525467155,2.285142472,7.94459597,1.122000094,13.66536186,0
430,3.662749061,-7.178002801,-4.963063561,-0.573729122,9.359071408,-0.902555833,5.785941401,12.93920165,12.87291878,0.023658974,0
431,-4.151138046,0.321237797,6.291293513,-11.03703587,-3.327567473,-5.917348229,-4.354440989,1.976289407,-5.823839963,7.408206466,0
432,-9.19570802,11.08197266,5.297924621,12.87788206,-14.34085695,0.353225785,0.35119906,-2.707720179,-19.31370559,-4.005618621,0
433,-4.222705897,-15.05027537,-2.164094947,3.327668994,4.602267317,-5.257344452,-0.477265664,6.113954134,-11.24548205,-2.596529816,0
434,6.215039666,-11.91860137,0.93851473,-14.73854608,12.84856481,0.366571287,-10.54409795,-12.10992239,-8.964737054,0.046313049,0
435,-4.286187257,-6.33090287,-10.16718018,-12.95785653,0.157758814,-1.063659908,-0.567657343,0.488801326,6.596116731,-7.488386006,0
436,-6.708835581,1.450947682,-2.784642035,-1.288967278,2.856095652,3.467456822,2.161895205,20.23964986,7.736480396,5.796639357,0
437,-5.888699999,-5.447649933,0.412750069,0.269151401,-2.351926761,-4.571833323,1.155851841,-8.785765673,-5.145356373,-3.797340351,0
438,-0.131191121,-5.389225513,5.878791646,11.81392752,-3.996933236,0.939088755,-2.096157575,3.330099734,-4.178253171,-0.048390273,0
439,-10.19258355,-1.862480829,-9.530682031,1.662227013,3.815373231,4.311373649,2.425230733,3.017420976,-2.621898412,-18.42142376,0
440,9.619965857,2.479072398,15.68730162,-0.803881123,-14.28744976,-3.358111579,3.004277267,-19.2348159,-8.687734999,3.253150322,0
441,-1.627705837,7.394923687,-7.427367817,15.77639809,-7.784382129,2.850112462,-3.815863319,1.62676768,0.863179707,4.391407534,0
442,2.413301154,-2.373107269,9.245318651,-9.650061226,28.13567195,-2.382562072,-0.003037502,3.261852194,13.0743078,7.756991251,0
443,-6.358086704,-8.48443678,-6.324860434,17.95805191,4.403316904,3.394352237,2.275943489,-7.247775365,12.27823595,1.913101833,0
444,-0.226704411,-9.604495626,-7.785211299,-9.829674535,-4.964754705,3.587541122,-1.415880651,-18.04788381,-10.37811435,7.532637082,0
445,6.685838697,-2.477201265,-3.202536913,12.61912555,4.391892424,-3.194663431,-1.521358889,8.234357529,9.458547439,-4.460239994,0
446,-10.23539797,-7.136461345,-9.188565297,2.595643555,-2.413999294,0.669589655,-1.640289581,-12.51804703,-4.585951776,-8.475741483,0
447,3.822918762,7.989844066,-8.271678374,-12.34423659,-3.649886992,-0.323011377,-2.704685777,0.359717153,0.665823389,8.63728766,0
448,9.018023831,-4.550269031,4.106761636,22.85821453,8.524169423,-0.409883283,-12.23372006,-5.207307768,-4.371476642,-6.553664529,0
449,-0.26027118,8.303912153,1.034992626,-14.40953154,-18.69004323,5.410191882,-2.67193752,-7.016355258,-20.09141476,-3.479462809,0
450,-6.224014697,-3.671061846,-8.111577755,4.203864038,-3.649851917,-4.326363601,-2.951948417,6.102181784,-16.83206538,2.728785666,0
451,-4.260068523,8.514549026,-1.122728096,4.540619053,10.82564887,0.484229548,0.962657528,11.62781852,-8.642178545,3.497747227,0
452,-4.208918722,-4.163870735,-11.08698822,-2.613277775,-3.738734773,2.113607186,2.554125185,-10.20470478,0.236232139,4.058378424,0
453,-0.896842801,0.217066413,-2.447018648,-12.41917924,5.041558709,5.617148845,-5.869565014,8.149671855,-8.38563578,14.12072202,0
454,-3.224133438,-0.996554772,-0.366497694,-7.033208473,-1.459867656,-3.157578594,10.45485434,-18.50074756,2.618268589,2.312726513,0
455,8.192570852,1.783875671,6.784416776,10.6592627,4.336951629,6.716295994,-6.532691174,8.489076384,4.394686455,-0.700008994,0
456,-7.850850383,-6.370802898,-4.429389234,-3.52002208,-4.461541641,0.926688799,0.63105398,1.108220261,-20.40254996,-11.62118112,0
457,-3.380111342,7.663786203,-10.53303924,-4.741391773,5.941531112,-6.291987642,-7.472209683,8.585256245,-2.422757594,5.032474995,0
458,1.738094583,11.31363003,10.7483781,-10.68565875,4.421970151,-7.478756482,-2.217229656,-9.516905854,-7.551952847,-4.035815271,0
459,-12.24543668,0.81955371,-15.84081961,-4.326762575,18.11785038,-2.293504239,5.0180629,1.644801181,4.556693422,15.30811273,0
460,-2.902723771,-8.891069574,-6.823541144,-5.500773258,-3.282333166,-2.907850269,0.954945332,6.163130011,0.417235836,5.72063825,0
461,0.105749784,-14.63999259,7.671485912,9.506708207,10.28567985,9.464217239,11.16630315,27.47880552,-6.712835132,-5.486667728,0
462,4.859229008,17.35143162,-4.055650472,-0.712713677,13.96056179,7.520860045,-8.302437315,-13.56506698,-25.69139409,-8.588765988,0
463,2.899343966,8.623977201,0.309994553,-0.914062493,-1.746353342,-2.049102332,-0.977755125,-1.73668854,3.689205971,-8.893149503,0
464,1.806024566,8.036051904,-8.162040537,-3.272799595,-12.11599485,2.512023135,-10.71181361,13.4624644,16.64334726,2.920291209,0
465,3.248602284,13.63681179,6.709746995,-10.85987661,4.019036363,1.619152206,5.62166671,-16.51278428,0.808891917,9.240703451,0
466,0.588324578,-5.293245968,-0.873995463,-10.25507665,8.580718263,-0.541757173,1.499175332,11.29475084,-1.243586296,0.417520455,0
467,2.123689856,-9.766964759,-3.980476918,1.688279637,3.112591555,0.97403965,13.59438715,16.00016947,0.324116326,10.04155397,0
468,8.221434518,2.282721498,8.652465739,-5.363016558,-13.25491435,3.422584063,8.532423387,5.750833819,18.42730959,1.088294809,0
469,1.263918724,-0.78050735,-2.880129053,0.424169177,4.075831597,-2.011152615,-3.053465829,-0.049195374,-0.796948167,3.282753648,0
470,-1.787464264,11.7485125,-9.563593023,-8.395704957,1.501622562,-7.426777493,13.52032851,17.27194584,-2.536570262,1.433271216,0
471,2.731906339,17.15697355,3.062536455,-6.251644675,21.74693469,-4.700176318,-6.990586219,0.549288649,5.454348477,0.57542173,0
472,5.332617113,-6.011366065,0.663912601,3.602601042,-8.059685046,4.32221377,11.5454015,-22.63068232,9.180384841,0.833277462,0
473,0.849074541,-1.829827346,0.735613739,-13.14379908,-8.054052083,-0.14710113,-1.462364413,-7.332804299,0.023104886,0.380614419,0
474,2.611899606,-13.94353452,-0.629945583,13.23761543,11.18027464,-5.262932456,-6.328047964,13.96383922,-6.522513508,-2.292976435,0
475,13.21478688,3.025136123,1.388009182,3.371430244,2.525533544,1.391876396,4.448585331,21.70585654,-9.982818264,-5.7434005,0
476,1.088381889,-7.742280544,10.8987401,-4.597333585,7.850220269,-1.294412701,-0.071770964,-0.862679583,12.50091253,-2.562991649,0
477,5.217888188,-0.793886259,8.281295242,1.562188787,13.81838139,12.00386351,1.138980667,5.146393411,-16.6418285,5.277787446,0
478,-3.997630614,3.047380095,-1.306925586,-15.12184631,0.707279208,0.754218034,7.238075687,-7.135419301,4.005503127,6.787378697,0
479,-2.583793195,-9.429271582,-0.056537277,-14.02976721,-14.9222165,1.239725083,2.752160806,4.184021759,8.505034723,-10.92273454,0
480,9.196194995,10.80642266,4.473349194,-0.291939956,3.691347324,10.03437767,-11.31189902,7.110394205,10.16407456,2.529604664,0
481,1.455866525,0.38806076,3.399376885,1.710107579,-11.31566823,-3.037327534,-10.3445082,-18.92684162,-6.846590528,5.000107256,0
482,10.60834738,2.235296484,16.75853918,0.891508349,-4.312193756,-3.417318816,-3.669420354,-7.642343629,4.830683642,-0.3708556,0
483,0.359887932,-0.944856523,-8.669148905,-11.42757156,6.124994002,2.515810914,-8.103273355,1.593165855,-6.511017494,1.564519432,0
484,-8.1746299,9.303745735,8.704054875,4.12077086,3.062025213,-5.483921698,-1.389375842,2.080019971,-3.958484082,3.113459147,0
485,-11.45995095,5.353188701,8.823328717,14.30044963,-8.326008978,-0.599305261,4.016828302,3.568461271,1.372182504,2.396829423,0
486,7.589425097,0.830748885,10.42436189,8.868248162,-14.86414433,1.008142584,8.775632852,3.998879843,-12.22428242,-6.455979589,0
487,0.24052728,-0.759710652,-1.816276528,-17.07606564,22.46458321,-4.472330616,4.278114758,-16.04957017,-12.52388164,4.105250621,0
488,13.44425943,-7.830150671,-15.64723488,-4.230219476,-3.999641843,-2.891498281,-4.737119664,-19.39138687,-9.224590454,5.843940354,0
489,5.459352116,-0.574340016,-1.726962507,-6.93733176,6.647770757,-5.271286712,-8.623876293,12.20826872,5.59931927,6.162774733,0
490,-3.646546138,10.30000408,7.943535243,-2.498550955,3.448239569,1.245563477,0.797545905,-5.89270157,-3.240077874,5.122691242,0
491,6.286199534,9.163311754,8.807039864,-5.589610859,-19.738843,1.29487519,-5.78058951,-6.828287577,-2.116254427,1.349876153,0
492,-14.47498429,-4.842933604,6.295597297,0.880385499,-2.528188659,-5.373887636,8.689981192,-8.915266821,-28.54085828,2.422262773,0
493,-3.00658639,-0.459407533,-10.56527624,-1.405316575,-19.73327235,0.375925741,-5.138316486,11.28174292,-4.004574523,1.26255808,0
494,8.391524082,2.862303211,-2.728661162,0.142557213,0.435449815,5.289297213,4.60418194,2.602685077,4.062657741,3.852399625,0
495,-11.87726778,9.760145893,-6.260186301,-2.389851938,3.547871659,-0.19315086,-5.754802805,0.733490912,-5.955581093,8.469528157,0
496,-2.426023213,-0.406239494,11.77519717,-5.87551206,4.406490504,-0.375775559,-4.177161938,-13.64798219,9.173648871,3.698250137,0
497,-5.883454809,0.37844064,10.33898485,4.716897482,-12.09303023,4.911972555,1.314230921,3.260199604,4.350463542,5.35739912,0
498,-4.930951672,4.439366793,7.973484802,-10.23607575,14.94955589,-0.192470433,16.893277,1.374041422,-23.59760205,7.833169048,1
499,-9.524300002,0.074494561,-4.490255956,8.438714919,6.354649232,0.915805255,6.897507697,2.881715206,-10.89079099,-0.214031444,0
500,-3.435200156,1.144944687,9.74975561,6.554382669,-17.81105156,-0.496303639,0.051098466,9.700598023,-4.007725889,3.853990755,0
501,-4.431021176,-1.663795612,-3.645090973,-0.304946683,2.456386866,-4.83386465,3.754111735,5.92956844,6.342396376,1.066400083,0
502,5.428349045,-3.34213579,-2.863498466,10.64739611,-3.098053939,-4.262433202,-6.3046141,-14.40970969,-14.09906428,4.108760431,0
503,5.721404794,-5.602877971,10.60300957,2.279159636,11.23793632,-8.890253601,-6.309022929,11.33048816,5.423782535,-3.914996966,0
504,-13.38808771,3.06538787,-4.375548418,13.98505808,-2.092944491,-10.53033685,9.631746462,7.482851428,-17.74234769,-1.733854196,0
505,2.71022937,-4.541506082,-5.843868101,-19.22257742,-10.48169862,6.441572785,-11.5599726,-5.472574208,13.48551266,-14.21247614,0
506,5.557302656,5.637792257,3.538565628,-0.750876939,-24.88746429,-4.891341898,-2.209400966,1.490181906,3.43224956,0.02158105,0
507,-7.796491008,-5.937316172,-4.689113046,-10.92588462,7.151495915,3.484039937,-9.709322136,13.86991786,20.91230282,-2.39706671,0
508,9.589810801,11.93159936,5.817619941,-3.888185425,8.248670263,1.742497917,-5.80718432,11.51893313,7.534437978,11.41578838,0
509,8.405244481,6.977304234,10.246043,-8.581040897,10.47313908,-6.555823767,-0.623126495,0.523865723,5.913489559,-2.943077905,0
510,9.759112875,1.731553158,2.089867696,-8.281640476,2.894639469,4.502862787,-15.63497353,3.055771327,-18.64362207,-6.996654497,0
511,11.2854438,8.500252067,7.901535489,-4.149370582,-12.08446605,7.946288386,4.176323941,-12.54864628,-0.818482691,-10.39956501,0
512,-5.185074182,-14.37102303,-0.214898282,-5.159931764,17.78475926,-7.91287848,3.991405487,-3.097718267,8.534093041,7.348899903,0
513,-7.085791243,-2.53403202,-3.06037609,3.612471772,2.015857322,-1.81349262,10.9009691,5.95789884,-19.3000241,-3.082292824,0
514,19.31206555,-4.047890759,-5.153753889,0.428112894,-2.488117858,4.560653719,5.832653706,-1.23721902,18.25333194,-4.833410125,0
515,11.31251221,8.476428621,-5.20812402,11.15309068,-4.857306902,-0.718126441,-5.370158497,4.066731777,-15.96524783,-5.135687447,0
516,-6.359917953,1.215442703,10.89364586,-10.54554487,-0.419383024,0.202422447,3.971155799,5.591638843,5.176968406,1.167445382,0
517,-10.02810233,-0.873590051,4.886416525,5.253779984,-10.07178912,3.35210653,2.935800335,-0.213098497,-0.146028586,-5.263228596,0
518,-8.754082415,14.10568157,7.159907171,-10.62751161,3.510719247,-5.601521194,-3.644087789,-0.026653974,-5.563359202,5.186949619,0
519,-6.194261026,-4.652286268,9.768049131,0.660277717,-5.58447966,-1.938117243,6.802030819,-3.594843858,-1.861238933,-16.34908907,0
520,-12.34277302,3.542714513,5.044682203,4.167993184,-10.84982307,-0.644054992,-5.595384091,6.018567803,9.459786844,1.366567926,0
521,-1.352680896,4.65221254,-2.555771389,1.367372013,1.425356917,3.744156355,-5.303918121,-8.534408486,3.844646132,2.001988836,0
522,-8.753320357,11.03253682,1.064490426,3.111769039,13.59175922,-1.038491192,9.798140174,-12.75749968,-1.455604201,-10.59535263,0
523,-3.348300221,-7.26745181,-4.646042162,-16.63326566,-12.12502613,-2.328917287,-0.376986407,-23.52608165,-13.30631448,12.69416196,0
524,-2.470443736,-5.137567938,-8.377291662,-3.131773017,-22.46560638,5.183190979,9.708961555,23.78838764,0.504195232,-6.243075728,0
525,1.737494069,8.259664653,0.952207406,-15.8601527,-27.70730988,3.640030022,0.792546051,-16.4057476,-5.732652829,1.680014739,0
526,-3.956336933,21.29881838,1.399558722,-15.71787979,-4.414759588,-2.541135065,-5.364491282,9.331581877,5.06667964,0.543234352,0
527,8.039450292,3.070381598,10.05520632,-10.71389862,-2.222842107,-2.788885359,-4.684389422,-8.305178572,-15.90596141,-3.13847181,0
528,8.503542209,2.142722768,-0.498973529,11.65434514,-9.284757538,1.077278689,-7.501874671,15.98562834,12.0850882,3.610253988,0
529,-9.437811484,4.873677915,4.894913495,0.834895262,0.404882929,3.729353705,-1.299184339,4.548135425,22.18426499,-5.289347252,0
530,8.975972737,-7.610636423,9.713544375,-8.031032987,-6.093212664,-5.290752301,-4.061058701,8.797772909,-19.61350994,1.154747564,0
531,4.852914503,-6.21135659,4.408714231,-3.263037716,1.122718408,5.034540798,1.405132237,-2.794590065,-14.44374878,6.120091583,0
532,-0.666246146,2.211513222,13.67548696,10.4114017,2.868525928,-4.155718342,-2.552023378,-5.544737128,7.388131642,2.60046067,0
533,9.97199904,3.77035974,13.35626905,-7.58843345,-5.738796179,-2.879230998,2.813323676,8.580495904,-10.92673878,-0.32725411,0
534,14.88667206,-1.048593429,-16.76863238,19.77664354,3.622854315,-6.370981389,-1.657060148,-5.863821467,7.194042,4.146653728,0
535,-10.44859424,-1.590919221,-5.295768267,-2.9639142,-14.34336084,-0.925710067,-6.107064247,2.649745256,-1.3259914,0.536399379,0
536,9.523940948,0.41376166,-6.614174511,0.453143922,-5.692128135,4.235625411,8.302344437,8.498731498,7.049976024,-4.483015455,0
537,-1.472073068,-2.11035947,2.648498665,4.473295224,-9.753287471,-0.812876228,-5.062579867,16.11247165,-0.03024206,4.720241457,0
538,-7.723482671,6.545569043,1.874331988,11.90163362,-15.6474081,-5.650482627,-8.865129869,-17.98890956,-4.489092786,-2.966249823,0
539,1.438012182,0.561458345,-7.617409332,-6.499899923,7.456786576,-1.029810156,-5.319299049,3.081532679,-0.312945643,-7.111396482,0
540,-15.79379061,0.727328022,-0.674320763,-4.329076398,-5.472472309,-4.509191318,-2.997528324,-3.498694493,7.005854384,5.01543596,0
541,-3.553828528,-0.943533656,1.948086365,-4.565876481,-0.837051932,5.139558197,3.30602988,11.63048931,3.211532628,14.50884225,0
542,-3.967777562,1.138031597,5.028134132,-10.44439009,21.31216261,6.663221032,6.940685218,-5.469971868,-7.541344509,14.80321023,0
543,-10.62735728,-1.276627979,1.811570886,-4.684183437,0.08358266,0.1730042,-11.05561591,-17.28673578,1.222829059,2.466664226,0
544,4.886176687,0.187771968,6.207808939,-4.478484603,-0.45028473,1.575208747,-1.958897231,7.426731026,3.186688325,2.344216634,0
545,-5.861475664,1.730439766,-6.719602075,-3.734522898,-3.313633243,-5.139041889,2.407938524,1.635312828,0.440517499,-1.824167853,0
546,3.588279607,2.80759476,-4.517778616,2.994956702,-15.74165366,1.962018426,-1.841448799,9.102451459,-10.85245227,2.914100056,0
547,-15.24254002,0.910800703,0.731802449,2.079914521,-8.189020277,6.548120658,0.430679671,0.825318029,-17.06779143,3.161641865,0
548,-7.686241737,-12.84820016,9.130706756,-13.17456467,-12.41374524,-1.687975372,0.730353764,-14.9788721,-2.792714536,-1.809827799,0
549,-5.846335153,-0.687739236,15.13246265,-2.661262538,19.74929724,-2.72625712,4.552242645,10.73281056,-11.01961772,3.380764786,0
550,1.124205608,-10.19285705,-4.448043061,3.591366815,0.629988317,-1.527386891,-1.279856825,-1.911436067,-8.469141355,-4.074223065,0
551,1.073535371,-3.899364562,1.509063118,-18.70343959,7.489318731,3.214790233,0.578953181,-0.157603374,1.731395489,0.742246902,0
552,18.98688888,-9.570996775,-10.9471696,8.64417325,-12.21591562,4.334036871,-0.856960312,5.767104653,-12.31023321,-10.84802597,0
553,-5.131867712,12.62423805,-6.827854875,-7.905464791,6.799714875,-0.010845558,3.442684996,-18.70612103,-3.82542754,2.743662473,0
554,-4.461284621,4.844287198,-9.408494634,8.771535411,-15.5027507,-0.992665022,-2.649999512,11.21111364,13.16117697,-6.163430895,0
555,-2.211255937,4.028576809,4.634798026,-4.821928479,16.05215591,-7.278939224,1.992533389,-6.390833894,-2.27080837,3.877100909,0
556,5.175208702,-2.688074798,-7.571191358,1.012083935,-10.19540182,0.507403504,-6.35876862,7.416942884,8.969666079,-7.358875451,0
557,-6.412069808,1.21969697,7.032894063,-6.441186184,5.419574936,3.632313692,-6.465689663,-10.67460822,5.948245271,-8.522856153,0
558,7.716673706,10.16092802,-10.92453164,-19.6073861,13.17990032,-4.369572703,-10.94491372,-13.01900008,-8.406645917,5.682493079,0
559,-6.905084306,6.628757615,16.73332517,0.586201788,-4.5931657,0.772497709,5.203170629,-0.438229995,11.37787287,-3.038510764,0
560,-2.934910109,0.94468172,15.45392453,-0.422469648,17.96037046,-5.895260422,10.67322918,-18.27039008,-22.15455282,-1.924134403,0
561,2.577715435,-4.389593817,-6.507298269,-6.965166125,-21.65309482,7.011379203,1.636223247,4.199339707,-18.67732555,11.68946229,0
562,0.771924926,11.76625782,4.992484835,5.065272109,-15.99616858,3.276938819,-2.52555413,2.539794623,28.96929462,11.01692352,0
563,-10.84707218,17.93071831,-9.813530544,-10.71264203,-30.71220106,0.705379454,-7.752167813,3.953571492,-1.244371585,0.285122066,0
564,6.652576476,7.349797221,-5.01224521,1.346886194,4.931452979,-4.583276174,2.532743013,-9.111674714,8.894326144,-6.469303139,0
565,4.902712521,7.691875965,11.19120988,4.304376873,-16.82045921,-1.493510155,4.147164802,10.1752086,10.03502802,-8.807022197,0
566,-4.942809285,6.035179891,10.83131418,0.866609176,0.910172685,5.956033842,-3.862705274,13.35947386,-1.580154532,-11.69657628,0
567,-3.146789128,-8.27813085,2.383821382,-8.578854884,-3.536478543,2.279137239,-7.288294642,-14.56636668,-17.61969597,7.075895823,0
568,2.934279711,-20.41457387,3.947698014,-9.907553432,6.312992405,-5.155682227,-2.335327109,-19.62509845,-1.102622684,-2.984330177,0
569,-6.033230983,0.721386751,-5.64718249,9.596309763,-8.194948256,8.996127208,15.5305657,-11.87050142,-8.246375271,3.999063588,0
570,2.728577734,0.577362044,-6.925051007,-10.91070998,-1.783264512,-8.001258995,-2.403516191,-11.96767961,-6.831911857,3.28096638,0
571,10.95613639,-4.437707672,2.016034487,6.756420004,3.901017408,-6.078424085,2.8680183,16.30712793,1.532973967,-11.31762471,0
572,-2.372565287,1.870249231,5.898342412,8.84071993,3.578259158,-2.789609483,-2.401427502,6.81150084,-4.310085684,-7.355515846,0
573,4.891630793,-1.676438918,-12.31235838,8.899587292,2.660110344,3.511866092,4.823960729,4.46192269,-4.447236851,2.529083449,0
574,15.80715938,12.38993348,-2.735374371,3.650771655,20.96112903,-4.738964457,-3.360740783,-4.620089326,0.54740677,-10.07573249,0
575,-2.304172696,-2.630159825,1.354672468,7.294756023,-4.553717626,0.666501735,-8.348562374,8.222854729,13.58467659,-5.861009955,0
576,3.23862141,5.289254658,-8.836385126,0.445690985,-2.3046711,0.470998362,-3.436486474,2.823454814,4.996992069,6.112599425,0
577,-1.042112054,-3.119694411,2.030338555,-7.464233378,6.486808006,-4.759228202,-6.899962438,-6.501560842,9.246744203,-4.586436853,0
578,3.894227736,-8.38306986,-1.588986241,12.46366292,11.88217346,-0.200848126,-4.529086091,1.777401627,15.93254275,-6.348021534,0
579,4.698544441,4.53498121,14.67563148,1.436867544,1.704654314,0.096103347,1.814303209,16.26148654,3.328231487,-6.898115553,0
580,-5.286314024,4.660026592,4.938717765,5.185734693,31.01862648,1.665144301,-4.326948832,-4.825698011,-3.476824479,-0.952287831,0
581,-5.240775487,5.769936549,-4.072812806,-14.7668882,-8.891758956,9.080012254,-3.647609838,-0.1349309,2.270354254,0.054990075,0
582,-10.68465513,-3.330095383,-0.089813606,2.315502086,-3.497156439,1.665431524,-2.931875024,1.052329894,-7.077990427,17.9361263,0
583,5.79919591,14.2504058,4.464560243,-5.59268619,22.58271424,-6.260803059,-2.587605207,11.87101433,-3.835486129,-1.700981014,0
584,-3.3658743,6.529295976,10.25264518,-5.83229396,-1.872103938,3.228607254,-0.084814741,5.049476541,0.943224485,-9.411765985,0
585,9.207838993,-1.531739247,4.619211501,-3.308257552,-12.8641157,2.035921971,4.182078058,-25.41489475,1.707357458,14.42482123,0
586,5.851679199,-3.335998501,9.133822335,7.802867773,1.068107594,-7.913167375,0.295632956,-12.48202636,-13.73520873,-5.122305121,0
587,0.733920183,4.481716737,5.622580799,-0.566842802,20.19645259,7.45853185,6.87252111,6.584608324,8.257719661,-1.661850067,0
588,-0.788516411,-3.319603483,3.78071709,6.498311227,6.304571128,-1.671784865,-8.298062003,9.870460778,-9.723019178,-13.24353571,0
589,-3.926629413,-11.8526947,-3.269032667,11.63418935,-7.364371446,-3.914045932,0.558937195,15.24416544,2.681616357,-6.353137277,0
590,-14.96090167,-2.690184746,-4.117383918,1.895851392,-9.296590145,0.884438337,-8.802412837,12.8642956,9.324027095,2.783800826,0
591,1.385395884,-1.761894167,2.167969087,-2.116200274,0.713666362,1.543084648,1.625353627,16.51104259,14.34248354,-6.558307615,0
592,12.4888286,-8.835159599,-7.904856225,0.801092104,-13.7666298,-5.205997288,-4.087193097,-0.747772106,-3.671245465,0.599470151,0
593,-3.741657017,-2.036661112,-5.062777421,8.711161994,3.979539133,-4.289208474,-4.316245516,-12.99138089,-13.68450581,-6.405770514,0
594,4.053612079,13.69924916,-1.759892406,-12.46974604,-11.52929261,-4.682426524,-2.159002421,0.834065258,-6.915622454,-4.285006602,0
595,-8.603178444,-2.659141331,5.932156436,2.160975455,10.12308676,2.928265375,-1.358262248,11.17822587,-8.142052134,-9.442111973,0
596,-5.056251494,-3.889696122,-11.84958535,13.64381864,2.752000386,0.60440003,-6.49161172,-2.240059144,-5.301614471,-6.447032325,0
597,1.075447474,-2.492772094,-1.798140188,-13.06942516,14.81915477,0.05584541,4.677016826,-3.438332492,-6.093872281,-6.244950204,0
598,8.282906294,3.347904181,5.417473436,1.892399346,-7.279560986,-5.083713747,-5.450558218,6.801506807,2.978652157,6.420948508,0
599,-2.936574149,-21.17859268,-5.10670779,-13.01697727,-10.53078128,-4.922470823,3.465438918,-5.235086284,1.362937962,11.45159091,0
600,0.628528413,6.109677095,-3.228023365,-4.147696531,-9.81295082,-3.90889096,-1.784395488,0.514038247,10.81711826,1.868187691,0
601,8.308819336,6.366828672,-0.708768817,7.28104749,3.747056076,-0.79733605,-3.027468152,-7.423819901,-7.03668792,-0.012702029,0
602,12.67421206,-12.63480295,2.854223448,-0.532183488,-13.90380112,-5.408459014,-8.752632858,1.242332986,10.74269157,-11.06653404,0
