EPS,forecasted_eps,noOfEsts,after_total_returns,before_total_returns
0.45,0.42,9.0,0.0015296248437421,-0.0045438797358775
0.52,0.39,8.0,-0.0220928040253252,0.0466054429098004
5.16,5.53,1.0,-0.043523096054108,0.1070028510334994
0.97,0.89,4.0,-0.0457602274899981,0.0292639532298355
-1.08,-0.92,6.0,-0.0124072114646947,0.0111331237830296
2.03,1.74,6.0,-0.067538266766838,0.017807209849733
1.47,0.92,1.0,-0.0970082876912673,-0.0033516040494283
1.47,1.47,9.0,0.0041589184955308,0.0495699719559077
0.54,0.46,11.0,-0.0173338806202444,0.0636783487704892
0.35,0.34,3.0,-0.0443165408744973,0.0624300766096845
0.09,0.08,1.0,0.0280437369378623,-0.0114247156875377
0.53,0.52,3.0,-0.036684762673436,-0.0116518415555559
0.99,0.82,4.0,0.0143050576114105,-0.0141952793860009
0.32,0.32,6.0,-0.0642355400587219,-0.0109252140455744
0.87,0.7,5.0,-0.0067330665248866,-0.023601981358297
0.57,0.52,4.0,0.0012269911257343,0.032459436888488
0.61,0.63,4.0,-0.0443530142874957,-0.0047629834483545
1.23,1.1,3.0,-0.0951778494691761,0.0322939814064076
0.05,-0.03,2.0,-0.0478229835831548,-0.0539986329460013
0.57,0.65,4.0,-0.0363201776555162,-0.0047619138805855
0.59,0.57,2.0,-0.0578947368421052,-0.0369003690036899
0.5,0.5,4.0,-0.0778760961415715,0.0158597732731282
0.85,0.63,2.0,-0.0769230910946129,0.0063015076582981
0.32,0.31,5.0,-0.0453664125830975,-0.0085469982482494
0.87,0.71,6.0,-0.0883324206622044,0.0190062584083392
0.41,0.46,5.0,-0.0435765225326734,-0.0164271047970945
1.12,1.03,1.0,-0.0764435273249483,-0.0252427225241704
0.47,0.57,3.0,-0.0059491777274888,-0.0408893364917081
0.37,0.09,1.0,-0.05701750082261,0.0710381921958551
0.36,0.34,4.0,-0.0704607027771054,0.0624157978185297
0.33,0.42,1.0,-0.0436789807131412,-0.0209790111179286
0.71,0.69,1.0,-0.0004710452127095,-0.0137529189182881
0.35,0.29,2.0,-0.0192719486081371,0.0839160839160839
0.35,0.38,1.0,-0.0195729657440374,-0.0367132738651936
0.35,0.32,3.0,-0.0043240874997856,-0.0340425288484911
0.84,0.63,2.0,-0.0484820632284631,-0.0332171993116393
0.18,0.19,1.0,-0.0014388653957656,-0.0549828013003624
0.16,0.33,1.0,-0.0131525302904186,-0.1149999770815296
0.12,0.13,2.0,-0.0746543809594486,-0.0135746385923459
-0.31,-0.2,1.0,0.1085972850678733,0.0087082728592162
0.08,0.11,1.0,-0.0083682008368199,-0.0303867403314918
1.68,1.11,2.0,-0.0800367985280587,0.1320754716981129
0.82,0.71,8.0,0.0108676387139849,0.0201004993740003
0.75,0.46,4.0,0.2436751431451171,0.0298850479502392
2.16,1.74,5.0,-0.1344227990633253,-0.049859917374994
1.87,1.89,4.0,0.0423660222314661,0.0492724043922105
4.38,4.13,10.0,0.0203713811192973,-0.0287577471136333
1.27,1.15,8.0,-0.0074640334502472,0.0246063937936666
0.83,0.61,4.0,0.0008495090957567,0.0419731887635579
1.72,1.56,8.0,0.0360178715692229,0.0155753117943497
1.61,1.55,14.0,0.0429447894492434,-0.0394255379760301
3.15,2.93,7.0,0.0424129727142599,-0.003779752401586
0.79,0.43,8.0,-0.0551569181706167,0.0728726949566762
0.86,0.69,8.0,0.0226938174681061,-0.0956179652496994
1.77,1.76,7.0,-0.0123381461447609,0.0580894706976908
1.05,0.83,1.0,-0.0359008480832822,0.0850409918806645
3.26,3.17,8.0,0.0194847636609873,0.0019511327315009
3.79,3.04,4.0,0.0664664703960671,0.0115081737198503
1.06,0.94,5.0,0.0138701905466946,0.0167988242176764
1.17,1.34,8.0,0.029443136994659,0.0137117860384612
0.46,0.49,4.0,-0.1301720130172012,0.0492293685374258
0.13,0.12,3.0,-0.0354767642547658,0.0239129799359307
1.15,1.11,6.0,-0.003291401929265,0.0109705251698577
0.7,0.7,5.0,0.0230757154573213,0.036096905113655
4.17,3.8,1.0,0.0047857142857141,0.0602305309138493
4.15,4.06,9.0,0.0206430954390779,-0.0373203322986017
0.74,0.71,5.0,-0.0107481931040449,0.0330380985600244
0.87,0.79,3.0,0.0231657445759498,0.0093796679684594
2.66,1.98,7.0,0.0228703979627356,-0.0716431490153558
0.6,0.53,10.0,0.0640569403744928,0.0063165994389615
2.24,1.74,4.0,0.0688215813440042,0.036334480600751
0.32,0.0,9.0,-0.0626702973923999,0.0165549960927362
0.2,0.24,6.0,0.0222054044508028,-0.0071647161136348
0.77,0.76,7.0,-0.008507344553605,-0.00202662145394
1.9,1.84,12.0,-0.0024961248294994,0.0474201669521534
2.45,2.23,1.0,0.0194487663925315,0.0380201692361192
0.9,0.5,3.0,0.0444158424784355,0.0563934599434745
1.84,1.63,2.0,-0.0107535409401771,-0.0157829265975971
-0.9,-1.35,5.0,0.0134608126808404,0.027665930640343
-1.61,-1.57,9.0,0.0916375926733537,-0.028443522410875
0.95,1.29,5.0,0.0338747649691988,-0.000221183911491
0.66,0.63,7.0,0.0405810828055042,0.033818812373402
2.6,2.24,7.0,0.0301077996195306,0.0449586155003762
0.14,0.14,5.0,-0.0346534619166922,0.0040705474789424
1.18,1.12,5.0,0.0224179343474779,0.0115705291815551
0.4,0.39,8.0,-0.026401351264198,0.0183333338512945
0.48,-0.26,5.0,-0.0103541593128603,-0.0525739320920043
1.64,1.48,5.0,0.0547785541527181,0.0141871711792587
0.96,0.76,4.0,0.0346405288036206,0.0153478819041132
19.14,15.45,4.0,0.0448873684036557,-0.0059989287627209
-0.7,-0.57,10.0,-0.0598089809751214,0.013039079770692
0.31,0.24,1.0,-0.012286090390522,0.0316753278891364
0.65,0.54,4.0,-0.021722265321955,-0.0093422547658122
2.06,1.39,1.0,0.078339971136635,0.0147194006980984
1.81,1.77,4.0,-0.0662070393114372,0.0315463473510984
-0.68,-0.7,4.0,-0.0084797092671108,0.0576015108593011
0.48,0.43,10.0,0.0387263797461736,-0.0241245510393608
1.52,1.57,7.0,0.046147341223635,0.0205812305329997
5.9,2.26,4.0,0.2177451634422946,0.168139187168683
1.2,1.15,5.0,0.0198988209591841,0.0408199240352447
0.83,0.54,10.0,0.0095271700776287,0.0341272662637752
2.39,1.64,2.0,0.0519811572509598,0.0073515383982938
4.04,3.8,5.0,0.039816421647518,0.0159851325459496
2.33,1.95,2.0,-0.0877301470148211,-0.0135945996624788
0.12,0.04,9.0,0.0112137203166227,0.0
2.64,2.14,4.0,-0.0087457018986394,0.0164140356754041
1.11,0.95,7.0,0.0020698576972832,0.0720601821301307
0.24,0.06,12.0,-0.0130197396052078,0.0732079308591762
0.79,0.8,6.0,0.0288030327602379,0.0334006266081718
0.15,0.15,5.0,-0.0217129071170084,0.100848438102584
2.76,2.49,4.0,0.0068765495626139,0.0437438525650981
-1.15,-0.89,8.0,-0.0205761316872428,0.0438478143550997
0.98,0.97,5.0,0.1018370607028753,0.0447498238195911
1.33,1.39,5.0,-0.0721632289987214,0.0449697319112136
2.99,2.49,4.0,0.0762112865220114,0.0203075311822646
5.21,3.82,3.0,0.0550351192547509,0.11775443648585
2.29,0.89,6.0,-0.0322292645843547,0.0820799685005897
0.25,0.24,6.0,-0.025369978858351,-0.0199240986717266
0.91,0.92,3.0,0.0367605054687774,-0.0278883903726047
0.77,0.72,1.0,-0.0144381710594554,0.0038980643762025
0.43,0.52,10.0,-0.0149141630901287,0.0043983663210807
15.09,12.95,1.0,0.0506214157129458,0.0114251313935951
3.29,2.92,4.0,-0.1021816997720611,-0.0262392333580514
0.44,0.44,6.0,0.0485933671970406,-0.0107901089963842
1.19,1.16,4.0,0.0319634772772656,0.1002935472901105
4.0,2.35,3.0,-0.0096724875807798,0.0159136672335646
4.74,4.4,3.0,0.0155432065863447,0.0297482744466168
0.53,0.44,7.0,0.0152935372471632,0.0726872246696035
-1.24,-0.85,2.0,-0.0249904858556386,0.0260223048327137
0.23,0.24,4.0,0.0189273806619501,0.0096541967682075
0.69,0.53,4.0,-0.1019492841124719,0.0192275539207489
0.06,0.09,3.0,-0.0711928335690712,0.0360975609756097
-0.15,-0.24,5.0,-0.0268925739005045,0.0243650793650793
0.5,0.4,2.0,-0.0066145705357867,0.0488912387273174
0.86,0.74,5.0,0.0041832574448303,0.0103364382779158
0.47,0.44,6.0,0.0151610906300199,-0.0416909516396253
0.55,0.51,5.0,0.0219579092436905,0.0181988921691995
-0.48,-0.61,6.0,-0.0309004739336493,0.098941176470588
0.14,0.17,4.0,0.0592363840539023,0.0317559153175592
0.16,0.15,4.0,-0.0030544714067537,-0.0080978945474177
1.56,1.53,3.0,0.0031951562321874,0.020306320139839
0.62,0.62,5.0,0.0395424023874657,0.0038461538461538
0.87,0.63,4.0,0.0384615384615383,0.0432588320115356
-0.48,0.26,3.0,0.0314917177793783,-0.0216494716918839
1.39,1.13,12.0,0.0611916408305761,0.0160757828709947
1.77,1.72,1.0,0.0174880801011634,-0.0250047973622962
0.18,0.08,4.0,0.0712881022615534,-0.0211436809226331
-0.1,-0.16,4.0,0.0280392351134448,0.0282048318113512
-0.03,-0.51,5.0,0.0114247311827955,-0.0117111255692907
1.52,1.26,2.0,0.0132186319765001,-0.0247056552789036
0.13,0.15,4.0,-0.0130178024863114,0.0086740600563048
-0.21,-0.2,3.0,-0.1472144413320885,0.0688356164383561
0.75,0.56,1.0,0.0021720969089389,0.0649350649350648
0.3,0.42,3.0,0.0222665507635064,0.102661576758182
1.82,1.5,3.0,0.0021150236869231,0.0781834613469871
-0.49,-0.52,2.0,0.039556269157787,-0.0216547753160596
0.11,0.41,3.0,-0.0343616822269751,0.0510852193883837
0.33,0.34,3.0,0.0007598976690585,0.0110891096873044
1.0,0.86,3.0,0.0067647096409741,0.0057080967327309
2.68,2.72,3.0,0.0161805560270744,0.0476395846096029
0.3,0.13,1.0,0.0239352637422134,0.0783848227789303
-0.36,-0.48,2.0,-0.0820754716981131,-0.2176347095871238
0.84,0.7,3.0,0.0402567174283641,0.0106429192363426
0.32,0.19,2.0,-0.0622234907949194,-0.0032385243593352
0.49,0.47,3.0,0.0053272462053752,-0.0287252997157498
4.71,3.72,3.0,-0.0434563863907929,0.0780958307405104
1.28,1.21,1.0,0.0358144329348184,-0.0073514542771214
0.75,0.7,3.0,0.0779043245297073,0.0228206481993884
0.34,0.33,1.0,-0.0264826010091084,-0.0291992914232112
0.01,-0.01,4.0,-0.0777584708948739,0.0016570008285003
-0.85,-0.65,6.0,-0.1652652005174645,-0.0328205128205129
0.73,0.52,4.0,0.0284318093300095,0.0281246602790929
-0.35,-0.2,6.0,-0.1454629415839299,-0.08348134991119
0.22,0.12,4.0,0.0021635655560363,-0.0021385799828913
-0.05,0.47,1.0,0.1058267716535432,0.0891758917589176
-0.13,-0.1,3.0,-0.1210873146622735,-0.0675853018372703
1.73,1.03,3.0,-0.032936946070163,0.0663865441868571
-0.04,0.01,4.0,0.0116279275001895,0.0087189147309802
1.06,0.93,3.0,-0.0161538258553072,-0.0019152987091677
1.13,1.1,1.0,0.0190508643271889,-0.008173942267583
0.99,0.87,6.0,0.0057873185966732,0.0049419630509717
0.64,0.57,3.0,-0.0729744231801108,-0.0165887498114916
2.01,1.51,4.0,0.0357456489722471,0.0142399664355219
0.6,0.54,2.0,-0.0431320504313205,0.0475853529099592
-0.61,-0.65,1.0,-0.0358455882352941,0.0061946902654865
-0.29,-0.41,5.0,-0.0317766008666345,0.0157342657342656
0.04,0.0,4.0,-0.0457406630297944,0.0265957446808511
2.76,2.29,3.0,-0.0192466816180957,-0.012103552236949
-0.01,-0.05,7.0,-0.0250671441360786,-0.014808362369338
-0.28,-0.25,3.0,0.0074231177094379,-0.0937759336099586
-1.83,-1.69,14.0,0.0261704681872749,-0.0750693111537641
1.3,0.98,1.0,0.0736317206948133,0.0193682261920498
0.8,0.9,2.0,0.0111142775719577,0.0132158590308368
0.14,0.08,1.0,0.0326086956521738,0.0178970917225949
0.36,0.3,1.0,-0.0511900813533581,0.0818627436985039
1.56,1.24,2.0,0.0065696907542898,0.0123022832926074
1.16,0.85,3.0,-0.0120023564265919,-0.0193306434605292
-0.79,-0.6,1.0,-0.0659862330880608,-0.0031142697436716
0.33,0.42,3.0,-0.0215328467153285,-0.0229265003371543
0.61,0.47,1.0,-0.0325670707418367,0.0379809808028361
0.22,0.18,6.0,-0.0524475524475523,0.0155172413793103
0.43,0.21,2.0,-0.0036630041150866,-0.0372386321069527
1.0,0.89,1.0,-0.0119700693056504,0.044466653570389
0.03,-0.2,5.0,-0.0361964952599829,-0.0162575709276379
0.33,0.33,3.0,6.984344447102941e-05,0.0269283433076337
0.56,0.24,5.0,0.0153778558875219,-0.0041457560549857
-0.12,-0.2,4.0,0.0264864864864864,-0.002021222839818
0.67,0.36,1.0,0.1176875430144528,-0.0024390243902439
-0.09,-0.11,6.0,-0.0957775489186407,0.0568060021436227
-0.35,0.29,3.0,0.0139164999898473,0.0220277915026618
1.19,0.98,3.0,0.0700600811583311,-0.0122605387791905
0.08,-0.01,4.0,-0.0259505129752565,-0.0130904951622082
0.54,0.47,4.0,0.0095044127630685,0.0403832991101984
0.15,0.16,6.0,-0.0181618051733627,0.023427866831073
0.84,0.82,1.0,-0.0755507442282374,0.0276113546642127
-0.38,-0.44,2.0,-0.1446345256609642,-0.0322327044025156
0.86,0.76,2.0,-0.0142622047866207,0.022497843547178
-1.12,-1.17,13.0,-0.1373217606943583,-0.0931372549019607
0.67,0.63,4.0,0.0331930808789153,0.0581395348837208
-0.69,-0.69,5.0,-0.0219899062725306,-0.2212661339889367
-0.13,-0.11,2.0,0.1853614321323362,-0.1194539249146756
0.02,0.06,5.0,-0.0177383592017738,-0.0682656826568266
0.48,0.5,2.0,-0.0158556350092902,-0.0429165864439635
2.4,2.2,4.0,-0.1285215525120305,0.0326059036406842
0.08,-0.19,2.0,0.0387413886523724,-0.0042991919111501
0.46,0.5,4.0,0.0260946573717313,-0.0034144209907739
-0.27,-0.15,2.0,0.0124149215736955,0.0471738542163588
0.43,0.4,1.0,0.0331885773996789,0.0916666728988075
1.0,0.91,3.0,0.0089967851184886,0.036913308939785
0.21,0.23,3.0,-0.0079481895790401,0.1254019292604502
0.55,0.38,1.0,-0.0251332913785541,0.047014318289384
-0.34,-0.38,3.0,-0.0676305970149254,-0.0216557635912474
1.02,0.84,2.0,0.007374027038099,0.1534271448025419
1.18,1.02,1.0,-0.0348344317426118,0.0178409826023655
-0.95,-0.84,4.0,0.143637127257455,-0.0815964523281596
0.18,0.44,6.0,-0.1359743244898114,-0.0902061512767353
-0.1,-0.13,2.0,-0.0219496180772443,-0.0437601272748302
-0.08,-0.05,8.0,-0.0276816608996539,-0.0559999999999999
0.17,0.16,3.0,-0.0279390420899854,0.0381056069678824
0.26,0.19,3.0,-0.0674709562109024,0.0793054903801033
0.28,0.24,3.0,-0.0317124735729387,0.0541820094687004
0.68,0.69,3.0,-0.0560782897422632,0.0338805681795661
1.31,0.64,1.0,0.104611902471045,-0.0153099381283764
0.85,0.76,3.0,-0.1278816876903,0.06781462585034
0.12,0.05,1.0,-0.009246987077024,-0.045184413553011
0.58,0.55,3.0,0.0015323739487229,-0.0002028050876237
-0.34,-0.38,4.0,-0.0715172585050907,0.0884740259740257
-0.88,-1.01,5.0,-0.0772455089820358,0.0554870530209619
0.4,0.27,1.0,0.0021842009464871,0.0405405405405405
-0.39,-0.2,4.0,-0.1667760998030204,0.0583214793741109
0.23,0.22,3.0,-0.013140636324245,0.0013072324984981
-0.09,-0.1,1.0,-0.0516962843295638,0.0199600798403194
0.72,0.68,3.0,-0.0454496779999117,0.0069283857611366
0.03,0.21,1.0,0.0250173731758165,0.0426409903713893
-0.14,-0.13,2.0,-0.1715867158671585,-0.1673596673596673
0.08,0.0,4.0,0.020979020979021,-0.0146396396396397
0.18,0.12,5.0,0.0356902356902357,-0.0429740791268759
0.19,0.18,2.0,-0.0577849117174961,0.0231150247660978
0.27,0.25,2.0,-0.0133542800305378,-0.0015278746021677
0.29,0.25,4.0,0.0125195538847895,-0.0241691695119207
-0.61,-0.69,2.0,-0.0381917381137958,0.1651112706389088
-0.08,-0.06,10.0,-0.0101596516690855,0.0106666666666666
-0.43,-0.24,1.0,-0.1928783382789318,0.046471600688468
-0.71,-0.6,3.0,0.0436113236419279,0.044684129429892
-0.27,-0.29,6.0,-0.15527950310559,0.0178372352285396
-0.8,-0.96,6.0,-0.0153846153846153,-0.0212464589235126
-0.05,0.05,3.0,-0.0726577437858509,0.0089847259658579
-0.53,-0.41,5.0,-0.0987306064880113,-0.6608779546550893
0.37,0.38,3.0,0.0247999978614161,-0.0021163621841853
0.58,0.22,1.0,0.0603829160530191,0.1388583973655324
-0.39,-0.41,2.0,-0.1059220028887818,0.1780133928571428
0.38,0.38,2.0,0.0249084457656161,-0.0178041873443712
0.18,0.2,2.0,0.007048425607198,0.0097851055064133
-0.03,-0.07,3.0,0.0235492010092515,0.0655021834061135
0.64,0.64,1.0,-0.0388244041605891,0.0403070970006018
-0.19,-0.12,2.0,0.0037174721189592,0.0536044362292051
-0.08,-0.07,4.0,-0.0174419464408558,0.0053763705533083
-0.02,0.04,3.0,-0.1302170283806344,0.1330143540669857
0.1,0.09,2.0,0.0188848920863309,-0.0058972198820554
0.14,0.17,2.0,0.0295983068476921,0.0099011637718378
0.49,0.09,2.0,0.1171497584541063,0.0937019969278034
-0.34,-0.19,1.0,-0.0202569169960474,-0.3548623853211009
1.05,0.62,3.0,0.0,-0.0481444332998997
1.87,1.48,2.0,-0.0467116464217179,0.004850600590009
-1.21,-1.15,5.0,-0.1409745632853203,-0.0840734162226168
0.36,0.09,1.0,0.0018214936247722,-0.0246575342465753
-0.01,-0.05,2.0,-0.0583586626139817,0.034348671419313
0.62,0.47,1.0,-0.0668670172802403,0.0029732408325073
-0.7,-0.75,2.0,-0.0619596541786744,-0.1193124368048533
0.02,0.09,2.0,-0.0476190476190475,0.0754716981132075
0.26,0.19,1.0,0.0782312921255534,0.0893674824318349
0.1,0.11,4.0,-0.074367088607595,0.0202702702702703
0.67,0.52,3.0,0.02375296912114,0.0060761112887752
-0.08,-0.11,3.0,-0.0187667560321715,-0.042857142857143
-0.12,-0.11,2.0,0.0375521557719054,0.0692520775623268
1.63,1.15,1.0,-0.0392609722251765,0.0501367774490435
-0.04,-0.01,1.0,-0.1085409252669039,-0.0515021459227468
0.2,0.21,2.0,0.0384615315858545,0.0065801185091352
0.26,0.15,3.0,0.0277492678397897,0.0732984298750845
0.25,0.21,1.0,0.0246791067888749,0.0574017553434456
0.09,0.05,1.0,-0.01440329218107,0.0190839694656488
-0.31,-0.18,3.0,-0.0163511187607572,-0.0045731707317072
0.14,0.76,1.0,-0.0508221225710016,0.1347402597402598
0.02,0.04,2.0,0.0599999986723991,0.0893300240907732
-0.45,0.22,1.0,0.0026385704177815,0.0710931994507892
-1.67,-1.82,5.0,0.0185714285714284,-0.1644370122630992
0.58,0.44,1.0,-0.0005088965262526,0.0143627152390131
-0.11,-0.17,1.0,-0.0382882882882884,0.0532837670384138
0.16,0.23,2.0,-0.0532544378698224,-0.0462809917355372
-0.04,-0.01,1.0,-0.0458715596330275,0.0272727272727271
-0.08,-0.09,3.0,-0.0411622276029055,-0.0262008733624454
0.99,1.22,1.0,-0.0240032510342685,0.2454803026938452
0.0,0.03,5.0,-0.0859872611464968,-0.044776119402985
-0.07,0.0,1.0,-0.1685823754789271,0.1194539249146755
0.33,0.28,3.0,-0.0183783783783784,-0.0217155266015202
-0.33,0.45,3.0,-0.0408287051436524,-0.0055633127796367
0.25,0.25,3.0,0.0260222416323807,-0.0064457048077799
-0.01,-0.02,2.0,-0.1456310679611651,0.0
-0.33,-0.42,2.0,0.013586956521739,-0.1005434782608696
0.25,0.25,1.0,0.0315518572554347,-7.367475124275824e-05
0.09,0.09,2.0,0.0222222222222223,-0.0043041606886655
0.53,0.59,2.0,-0.0596330275229357,0.0258548790658883
-0.11,-0.03,5.0,0.0671428571428571,-0.045045045045045
-0.17,-0.21,2.0,-0.1170018281535648,0.0130597014925371
0.27,0.27,1.0,-0.0066629650194337,0.0277306168647424
0.11,0.09,1.0,-0.0207639550570276,0.0069238377843718
-0.15,-0.18,3.0,-0.0346153846153847,-0.0666666666666666
0.05,0.06,1.0,0.0411987214639169,0.0032259437964943
0.11,0.02,2.0,-0.0839694656488549,0.038975032851511
-0.29,-0.24,2.0,-0.0025477707006369,-0.0482103725346968
-0.24,-0.26,2.0,-0.0963101938711695,0.2429550647372429
-0.04,-0.02,3.0,-0.1152173913043477,0.1380175658720202
-0.09,-0.03,1.0,0.0142450142450143,0.0744985673352434
0.09,0.08,1.0,0.0630632725141804,0.0
-0.65,-0.07,1.0,-0.066390041493776,0.0
-0.74,-0.73,6.0,-0.1114982578397213,0.0367132867132866
-0.48,-0.45,1.0,-0.1703406813627255,0.0233333333333332
1.06,1.04,9.0,0.0097405741837104,0.0200365663575687
0.48,0.46,8.0,0.0004168490148943,0.0156417257930374
1.2,1.17,20.0,-0.0078836660155016,-0.0005136944180035
2.2,2.01,5.0,-0.0016310687972495,0.0035316939010765
1.22,1.13,10.0,-0.0316913344371626,0.0088643145125837
5.99,4.29,6.0,0.0023627779922519,0.0415620443536439
1.88,1.84,13.0,0.0134565495219776,-0.0704699706170084
3.6,3.63,9.0,-0.0238480048669482,0.0183666143473539
1.32,1.23,11.0,0.0033759072940748,-0.0615392766898295
-0.23,-0.21,9.0,-0.0079928952042628,-0.0663967611336032
2.09,2.25,10.0,-0.0244630687062445,0.0424184718391618
1.39,1.32,11.0,0.1125498007968126,-0.1693158258465792
0.55,0.51,8.0,-0.021806872625131,-0.0423841083986487
0.15,0.06,11.0,-0.0170526851616187,-0.0213431986340353
1.24,1.19,7.0,-0.0172387763984562,0.0214817920195045
1.55,1.5,6.0,-0.0366941118205205,-0.0316111498359834
2.28,2.17,4.0,0.0441427577629276,0.0246970716930325
0.63,0.59,10.0,-0.0070721538062231,0.0427544522244458
0.54,0.44,8.0,0.0027088871157447,0.0263158010513695
1.48,1.46,6.0,-0.0025580641057522,-0.0166969883753311
0.67,0.66,5.0,0.0379632648220487,-0.0063647331142034
0.57,0.53,7.0,-0.0342455665384128,0.0427728625203032
1.6,1.73,8.0,0.0273200346921076,-0.0335591997113187
1.4,1.36,10.0,0.0307091589620609,-0.0530294607063014
0.94,0.61,5.0,0.0081031925108627,0.0186784127324426
0.74,0.73,17.0,-0.0771175905896062,0.0173697440188402
0.21,-0.08,6.0,-0.0127396152655034,0.0347621851653277
0.59,0.47,6.0,-0.0122410447969395,0.0577528856667388
1.41,1.11,4.0,-0.0032585108244683,0.019470592070236
0.88,0.88,7.0,-0.0160000018501799,0.0548574774175856
0.93,0.96,6.0,-0.0569841192732253,0.027286586290484
0.32,0.27,2.0,-0.0088085995819647,0.0723449750534568
0.41,0.42,7.0,-0.0244179551510085,-0.0240793329359922
-0.38,0.52,5.0,-0.0113717124354322,-0.009915611192979
0.98,0.9,10.0,0.0071982350509545,0.01915929293735
1.08,0.92,7.0,-0.0388510089792792,0.0643079904656922
0.21,0.18,7.0,-0.0036496684522228,0.0268987307465029
0.98,0.86,7.0,-0.0391741475426288,0.0229204331855545
0.1,0.0,1.0,-0.0493533913961466,0.026858827382902
1.84,1.67,3.0,-0.0439626656387848,0.0388928038089535
-0.18,-0.23,3.0,-0.000754432289702,-0.0089418777943367
0.65,0.6,2.0,0.0019668145693085,0.0052219244040436
1.19,1.1,5.0,0.0501691831483728,0.0086286647260027
1.18,1.09,4.0,-0.0098410387109472,0.0220723513326825
0.42,0.38,2.0,0.0119382373652605,0.0073260107232986
0.72,0.84,6.0,0.0056548167188521,-0.0345581689415002
0.65,0.63,12.0,0.0219693997646137,0.0142557651991614
0.16,0.12,8.0,0.0181418361737217,0.029987760097919
0.21,0.4,4.0,0.005957682788962,0.0345524404218307
0.84,0.79,3.0,0.0324025803119381,0.0005861544613019
2.2,1.92,5.0,0.0045317220543805,0.0217451909673822
0.29,0.27,7.0,0.0175438413291804,0.0036133315417739
1.32,1.11,7.0,-0.0558647679561692,0.0246041996113617
0.62,0.62,4.0,0.0487501486787447,-0.0041768126389742
0.55,0.46,4.0,0.0632716842959661,0.0117449546155115
0.37,0.36,6.0,0.0123893805309736,-0.0596113016495182
0.9,0.92,3.0,0.0350381430560138,0.0008635795757547
-0.82,-0.86,9.0,0.0539491368104738,0.0252434955308997
0.56,0.57,1.0,0.0114543351822471,0.0058027065729855
0.32,0.29,10.0,0.0007452123011313,-0.0424106843802657
1.23,1.18,2.0,0.0303911593334726,-0.0315366959481048
0.56,0.54,3.0,0.0100358319714459,0.0088054950026597
0.64,0.62,5.0,-0.0076335871290925,0.0491371697500597
0.46,0.45,5.0,0.0138424906100014,-0.0204859833020469
0.34,0.36,3.0,0.011379838296446,-0.0364456732169239
0.77,0.77,2.0,0.0356738448245677,-0.0111273760633026
0.51,0.53,2.0,0.0151298729475284,-0.0122879120512426
0.12,0.12,4.0,-0.0115463917525773,-0.04745889387145
0.84,0.56,3.0,-0.0168293168691495,0.0546452564312631
0.75,0.71,2.0,0.0281049333675846,0.0066908240589778
0.63,0.82,3.0,0.0045773601058483,0.0865360045563397
0.5,0.51,5.0,0.0347520407253978,-0.0031013576281833
0.25,0.26,4.0,0.0333642077651041,0.0060606014828474
1.85,1.83,5.0,-0.0285454881842612,0.008024450073629
0.44,0.37,2.0,-0.0114832535885168,-0.02263942573164
3.36,2.53,4.0,-0.0323809503526686,0.0336153434826338
0.6,0.57,2.0,0.0154708077745218,0.018106237057992
0.19,0.24,7.0,0.0013869439462039,0.020293895440834
0.67,0.66,6.0,-0.0268172007219462,0.0126193929367988
0.75,0.69,3.0,0.0199921698124707,-0.0092238987161734
0.79,0.81,2.0,-0.0176737575512176,-0.0122478513085106
0.41,0.39,2.0,0.025111374618951,-0.002434079289973
0.78,0.72,1.0,0.0054495912806538,-0.0241505195169895
-0.01,-0.04,2.0,-0.0047169811320755,-0.0835164835164834
0.22,0.2,1.0,0.0395010395010395,-0.00072939460248
0.85,0.78,2.0,-0.0006547059903536,0.0080960577848119
0.48,0.48,4.0,0.0434752759090619,-0.0032258084290309
0.48,0.42,1.0,-0.0246343422456079,-0.0382165938793614
0.13,0.13,2.0,0.0203208754358743,-0.0082558369811515
0.39,0.37,1.0,0.0606060606060605,0.0
0.33,0.32,2.0,-0.0005910076746542,-0.0064289541117763
0.74,0.7,10.0,-0.0152671913112825,-0.0648203858888092
0.49,0.49,4.0,-0.0345171379948135,-0.0559122116111727
0.06,0.07,1.0,0.0306021717670283,-0.174942704354469
0.02,0.03,2.0,0.0625850340136053,-0.188118811881188
1.65,1.7,8.0,0.0259972170196987,0.003985238985263
0.05,-0.11,4.0,0.1391304347826085,0.0304878048780488
0.13,0.12,3.0,0.0763358778625953,-0.0165289256198346
-0.12,-0.21,1.0,0.0046044370029301,-0.0011437285550895
-0.63,-0.37,2.0,-0.2549019607843137,-0.160377358490566
0.16,0.12,5.0,0.0436005475712473,-0.0338028045649498
-0.12,-0.16,1.0,0.1002639296187681,0.1029411764705883
-0.74,-0.64,6.0,0.0865384615384614,0.3074204946996466
-0.56,-0.83,2.0,0.0521739130434781,0.3409090909090908
0.12,0.36,1.0,0.0999999999999998,-0.1136363636363637
0.22,0.12,1.0,-0.0052830188679245,-0.0429845904298458
-1.71,-1.63,1.0,-0.0304396843291996,0.0240174672489084
-0.19,-0.09,4.0,0.0384615794041904,-0.1396396800738711
0.87,0.31,2.0,0.1404898821074374,0.0037878139817595
-0.22,-0.29,4.0,-0.0338266384778013,0.121654501216545
0.08,0.19,2.0,0.0327102548883981,-0.0175145600284574
0.19,0.2,4.0,0.109028945163035,-0.0232738161928721
