cryptocurrency,data_price,data_date,data_time,timestamp
ripple,0.7981648997,2018-05-09,1525824000000,
ripple,0.7993450288,2018-05-10,1525910400000,
ripple,0.712266191,2018-05-11,1525996800000,
ripple,0.6878346174,2018-05-12,1526083200000,
ripple,0.7160566068,2018-05-13,1526169600000,
ripple,0.7353760074,2018-05-14,1526256000000,
ripple,0.7322288875,2018-05-15,1526342400000,
ripple,0.6907769519,2018-05-16,1526428800000,
ripple,0.6953251423,2018-05-17,1526515200000,
ripple,0.6714328969,2018-05-18,1526601600000,
ripple,0.6780523532,2018-05-19,1526688000000,
ripple,0.6897286845,2018-05-20,1526774400000,
ripple,0.6906335384,2018-05-21,1526860800000,
ripple,0.6714969426,2018-05-22,1526947200000,
ripple,0.6239495712,2018-05-23,1527033600000,
ripple,0.6189680039,2018-05-24,1527120000000,
ripple,0.6186858898,2018-05-25,1527206400000,
ripple,0.6190890108,2018-05-26,1527292800000,
ripple,0.6102383193,2018-05-27,1527379200000,
ripple,0.587293125,2018-05-28,1527465600000,
ripple,0.5833213363,2018-05-29,1527552000000,
ripple,0.6099155565,2018-05-30,1527638400000,
ripple,0.6138466176,2018-05-31,1527724800000,
ripple,0.616389666,2018-06-01,1527811200000,
ripple,0.6390346762,2018-06-02,1527897600000,
ripple,0.6586828944,2018-06-03,1527984000000,
ripple,0.6693225232,2018-06-04,1528070400000,
ripple,0.6641645875,2018-06-05,1528156800000,
ripple,0.6705598694,2018-06-06,1528243200000,
ripple,0.6801103096,2018-06-07,1528329600000,
ripple,0.6708278828,2018-06-08,1528416000000,
ripple,0.673584344,2018-06-09,1528502400000,
ripple,0.6215193664,2018-06-10,1528588800000,
ripple,0.5827198081,2018-06-11,1528675200000,
ripple,0.5829491463,2018-06-12,1528761600000,
ripple,0.5412938132,2018-06-13,1528848000000,
ripple,0.5480396838,2018-06-14,1528934400000,
ripple,0.548219961,2018-06-15,1529020800000,
ripple,0.534246453,2018-06-16,1529107200000,
ripple,0.5343340305,2018-06-17,1529193600000,
ripple,0.5266357698,2018-06-18,1529280000000,
ripple,0.544152548,2018-06-19,1529366400000,
ripple,0.535329757,2018-06-20,1529452800000,
ripple,0.5386490027,2018-06-21,1529539200000,
ripple,0.5088023368,2018-06-22,1529625600000,
ripple,0.4896474928,2018-06-23,1529712000000,
ripple,0.4722614804,2018-06-24,1529798400000,
ripple,0.481054437,2018-06-25,1529884800000,
ripple,0.4767838139,2018-06-26,1529971200000,
ripple,0.4649492651,2018-06-27,1530057600000,
ripple,0.4630186924,2018-06-28,1530144000000,
ripple,0.441794582,2018-06-29,1530230400000,
ripple,0.4673845861,2018-06-30,1530316800000,
ripple,0.4607724726,2018-07-01,1530403200000,
ripple,0.4709116549,2018-07-02,1530489600000,
ripple,0.4968082681,2018-07-03,1530576000000,
ripple,0.4890344414,2018-07-04,1530662400000,
ripple,0.4880112995,2018-07-05,1530748800000,
ripple,0.4725176807,2018-07-06,1530835200000,
ripple,0.4768868014,2018-07-07,1530921600000,
ripple,0.4908901589,2018-07-08,1531008000000,
ripple,0.4802861879,2018-07-09,1531094400000,
ripple,0.4586088467,2018-07-10,1531180800000,
ripple,0.4606681561,2018-07-11,1531267200000,
ripple,0.4534628285,2018-07-12,1531353600000,
ripple,0.4432007545,2018-07-13,1531440000000,
ripple,0.4382484157,2018-07-14,1531526400000,
ripple,0.444887439,2018-07-15,1531612800000,
ripple,0.4596754028,2018-07-16,1531699200000,
ripple,0.4854205452,2018-07-17,1531785600000,
ripple,0.5082450289,2018-07-18,1531872000000,
ripple,0.4821175632,2018-07-19,1531958400000,
ripple,0.4568648475,2018-07-20,1532044800000,
ripple,0.4516791117,2018-07-21,1532131200000,
ripple,0.4559306614,2018-07-22,1532217600000,
ripple,0.4528413812,2018-07-23,1532304000000,
ripple,0.453433526,2018-07-24,1532390400000,
ripple,0.4599544234,2018-07-25,1532476800000,
ripple,0.4606990784,2018-07-26,1532563200000,
ripple,0.4520252546,2018-07-27,1532649600000,
ripple,0.4531007817,2018-07-28,1532736000000,
ripple,0.4529924816,2018-07-29,1532822400000,
ripple,0.4493817883,2018-07-30,1532908800000,
ripple,0.4367778498,2018-07-31,1532995200000,
ripple,0.4418823507,2018-08-01,1533081600000,
ripple,0.4382698676,2018-08-02,1533168000000,
ripple,0.4383898759,2018-08-03,1533254400000,
ripple,0.4367011167,2018-08-04,1533340800000,
ripple,0.4314994498,2018-08-05,1533427200000,
ripple,0.426506478,2018-08-06,1533513600000,
ripple,0.4054715236,2018-08-07,1533600000000,
ripple,0.3456957843,2018-08-08,1533686400000,
ripple,0.3438020228,2018-08-09,1533772800000,
ripple,0.3344173883,2018-08-10,1533859200000,
ripple,0.3021277475,2018-08-11,1533945600000,
ripple,0.3030361593,2018-08-12,1534032000000,
ripple,0.2957341848,2018-08-13,1534118400000,
ripple,0.261755484,2018-08-14,1534204800000,
ripple,0.2878089577,2018-08-15,1534291200000,
ripple,0.2890578566,2018-08-16,1534377600000,
ripple,0.3175269699,2018-08-17,1534464000000,
ripple,0.3370759027,2018-08-18,1534550400000,
ripple,0.3364178998,2018-08-19,1534636800000,
ripple,0.3377107467,2018-08-20,1534723200000,
ripple,0.3289781269,2018-08-21,1534809600000,
ripple,0.3342498772,2018-08-22,1534896000000,
ripple,0.3217117352,2018-08-23,1534982400000,
ripple,0.3234934414,2018-08-24,1535068800000,
ripple,0.3274554447,2018-08-25,1535155200000,
ripple,0.3240035173,2018-08-26,1535241600000,
ripple,0.3275298262,2018-08-27,1535328000000,
ripple,0.3446586352,2018-08-28,1535414400000,
ripple,0.3460078019,2018-08-29,1535500800000,
ripple,0.3331500707,2018-08-30,1535587200000,
ripple,0.3325503653,2018-08-31,1535673600000,
ripple,0.3418139693,2018-09-01,1535760000000,
ripple,0.3417002433,2018-09-02,1535846400000,
ripple,0.3361311773,2018-09-03,1535932800000,
ripple,0.334073402,2018-09-04,1536019200000,
ripple,0.31084393,2018-09-05,1536105600000,
ripple,0.2926237697,2018-09-06,1536192000000,
ripple,0.2946463917,2018-09-07,1536278400000,
ripple,0.2879342964,2018-09-08,1536364800000,
ripple,0.2812884579,2018-09-09,1536451200000,
ripple,0.2725077487,2018-09-10,1536537600000,
ripple,0.2654150835,2018-09-11,1536624000000,
ripple,0.2623433124,2018-09-12,1536710400000,
ripple,0.2760575421,2018-09-13,1536796800000,
ripple,0.2792613847,2018-09-14,1536883200000,
ripple,0.2804987411,2018-09-15,1536969600000,
ripple,0.2792981836,2018-09-16,1537056000000,
ripple,0.2773832495,2018-09-17,1537142400000,
ripple,0.2957497749,2018-09-18,1537228800000,
ripple,0.3247419836,2018-09-19,1537315200000,
ripple,0.3591507236,2018-09-20,1537401600000,
ripple,0.519429056,2018-09-21,1537488000000,
ripple,0.5606036615,2018-09-22,1537574400000,
ripple,0.5735802953,2018-09-23,1537660800000,
ripple,0.5388565612,2018-09-24,1537747200000,
ripple,0.4622427917,2018-09-25,1537833600000,
ripple,0.5273463733,2018-09-26,1537920000000,
ripple,0.5292159502,2018-09-27,1538006400000,
ripple,0.5353023372,2018-09-28,1538092800000,
ripple,0.5528371761,2018-09-29,1538179200000,
ripple,0.5847209305,2018-09-30,1538265600000,
ripple,0.5741770547,2018-10-01,1538352000000,
ripple,0.557336492,2018-10-02,1538438400000,
ripple,0.522580398,2018-10-03,1538524800000,
ripple,0.5343301239,2018-10-04,1538611200000,
ripple,0.5184424493,2018-10-05,1538697600000,
ripple,0.5012160138,2018-10-06,1538784000000,
ripple,0.4758804846,2018-10-07,1538870400000,
ripple,0.4883745182,2018-10-08,1538956800000,
ripple,0.480694525,2018-10-09,1539043200000,
ripple,0.4674993154,2018-10-10,1539129600000,
ripple,0.4121830766,2018-10-11,1539216000000,
ripple,0.4193436229,2018-10-12,1539302400000,
ripple,0.4199872685,2018-10-13,1539388800000,
ripple,0.4195474981,2018-10-14,1539475200000,
ripple,0.4330458215,2018-10-15,1539561600000,
ripple,0.4528036995,2018-10-16,1539648000000,
ripple,0.4657750983,2018-10-17,1539734400000,
ripple,0.460646098,2018-10-18,1539820800000,
ripple,0.4518662183,2018-10-19,1539907200000,
ripple,0.4571078545,2018-10-20,1539993600000,
ripple,0.4587323683,2018-10-21,1540080000000,
ripple,0.4514564676,2018-10-22,1540166400000,
ripple,0.4464628739,2018-10-23,1540252800000,
ripple,0.4598125716,2018-10-24,1540339200000,
ripple,0.454277069,2018-10-25,1540425600000,
ripple,0.4558560648,2018-10-26,1540512000000,
ripple,0.454985759,2018-10-27,1540598400000,
ripple,0.4551363705,2018-10-28,1540684800000,
ripple,0.4477867961,2018-10-29,1540771200000,
ripple,0.4429101748,2018-10-30,1540857600000,
ripple,0.4439330984,2018-10-31,1540944000000,
ripple,0.4507475685,2018-11-01,1541030400000,
ripple,0.4590862258,2018-11-02,1541116800000,
ripple,0.4556552916,2018-11-03,1541203200000,
ripple,0.4577596158,2018-11-04,1541289600000,
ripple,0.4709381681,2018-11-05,1541376000000,
ripple,0.526352331,2018-11-06,1541462400000,
ripple,0.5327139888,2018-11-07,1541548800000,
ripple,0.5111794697,2018-11-08,1541635200000,
ripple,0.5014511325,2018-11-09,1541721600000,
ripple,0.5042323721,2018-11-10,1541808000000,
ripple,0.5016674739,2018-11-11,1541894400000,
ripple,0.5089806637,2018-11-12,1541980800000,
ripple,0.5137569295,2018-11-13,1542067200000,
ripple,0.4850626151,2018-11-14,1542153600000,
ripple,0.4581921364,2018-11-15,1542240000000,
ripple,0.4708061913,2018-11-16,1542326400000,
ripple,0.4768727015,2018-11-17,1542412800000,
ripple,0.5071808993,2018-11-18,1542499200000,
ripple,0.4866664068,2018-11-19,1542585600000,
ripple,0.4563161073,2018-11-20,1542672000000,
ripple,0.4357874636,2018-11-21,1542758400000,
ripple,0.4365001534,2018-11-22,1542844800000,
ripple,0.4062968219,2018-11-23,1542931200000,
ripple,0.3993066667,2018-11-24,1543017600000,
ripple,0.3476021462,2018-11-25,1543104000000,
ripple,0.3649297669,2018-11-26,1543190400000,
ripple,0.349521772,2018-11-27,1543276800000,
ripple,0.3784286069,2018-11-28,1543363200000,
ripple,0.3808343498,2018-11-29,1543449600000,
ripple,0.3678059141,2018-11-30,1543536000000,
ripple,0.3677782936,2018-12-01,1543622400000,
ripple,0.3693968003,2018-12-02,1543708800000,
ripple,0.357093518,2018-12-03,1543795200000,
ripple,0.3529061011,2018-12-04,1543881600000,
ripple,0.3450793273,2018-12-05,1543968000000,
ripple,0.3328255946,2018-12-06,1544054400000,
ripple,0.3011677725,2018-12-07,1544140800000,
ripple,0.3052649146,2018-12-08,1544227200000,
ripple,0.3093217617,2018-12-09,1544313600000,
ripple,0.305581474,2018-12-10,1544400000000,
ripple,0.3014727761,2018-12-11,1544486400000,
ripple,0.3053799807,2018-12-12,1544572800000,
ripple,0.3036819792,2018-12-13,1544659200000,
ripple,0.2938242189,2018-12-14,1544745600000,
ripple,0.2866498631,2018-12-15,1544832000000,
ripple,0.2904289633,2018-12-16,1544918400000,
ripple,0.3023029684,2018-12-17,1545004800000,
ripple,0.3342050927,2018-12-18,1545091200000,
ripple,0.3685507694,2018-12-19,1545177600000,
ripple,0.3686497229,2018-12-20,1545264000000,
ripple,0.3679004361,2018-12-21,1545350400000,
ripple,0.3561115626,2018-12-22,1545436800000,
ripple,0.3711947629,2018-12-23,1545523200000,
ripple,0.416037438,2018-12-24,1545609600000,
ripple,0.379804006,2018-12-25,1545696000000,
ripple,0.378314839,2018-12-26,1545782400000,
ripple,0.3644753102,2018-12-27,1545868800000,
ripple,0.3562628739,2018-12-28,1545955200000,
ripple,0.3755521595,2018-12-29,1546041600000,
ripple,0.3668674889,2018-12-30,1546128000000,
ripple,0.360989964,2018-12-31,1546214400000,
ripple,0.3573093716,2019-01-01,1546300800000,
ripple,0.3698422968,2019-01-02,1546387200000,
ripple,0.3641154149,2019-01-03,1546473600000,
ripple,0.3581192927,2019-01-04,1546560000000,
ripple,0.3611731138,2019-01-05,1546646400000,
ripple,0.3616981484,2019-01-06,1546732800000,
ripple,0.3685629148,2019-01-07,1546819200000,
ripple,0.3655732234,2019-01-08,1546905600000,
ripple,0.3677748187,2019-01-09,1546992000000,
ripple,0.351124884,2019-01-10,1547078400000,
ripple,0.3329707616,2019-01-11,1547164800000,
ripple,0.3316007252,2019-01-12,1547251200000,
ripple,0.3282022627,2019-01-13,1547337600000,
ripple,0.3268672025,2019-01-14,1547424000000,
ripple,0.3306448727,2019-01-15,1547510400000,
ripple,0.3290231091,2019-01-16,1547596800000,
ripple,0.3274501294,2019-01-17,1547683200000,
ripple,0.3255138263,2019-01-18,1547769600000,
ripple,0.3293907123,2019-01-19,1547856000000,
ripple,0.323916586,2019-01-20,1547942400000,
ripple,0.3195488648,2019-01-21,1548028800000,
ripple,0.3192187998,2019-01-22,1548115200000,
ripple,0.319154133,2019-01-23,1548201600000,
ripple,0.317312218,2019-01-24,1548288000000,
ripple,0.3169611627,2019-01-25,1548374400000,
ripple,0.3170950383,2019-01-26,1548460800000,
ripple,0.3115987994,2019-01-27,1548547200000,
ripple,0.2949999398,2019-01-28,1548633600000,
ripple,0.2895178052,2019-01-29,1548720000000,
ripple,0.3036678356,2019-01-30,1548806400000,
ripple,0.3161253806,2019-01-31,1548892800000,
ripple,0.3048586239,2019-02-01,1548979200000,
ripple,0.3075884981,2019-02-02,1549065600000,
ripple,0.3058081557,2019-02-03,1549152000000,
ripple,0.3007981888,2019-02-04,1549238400000,
ripple,0.2978318008,2019-02-05,1549324800000,
ripple,0.2907471892,2019-02-06,1549411200000,
ripple,0.2915414523,2019-02-07,1549497600000,
ripple,0.299580284,2019-02-08,1549584000000,
ripple,0.3094455139,2019-02-09,1549670400000,
ripple,0.3045638463,2019-02-10,1549756800000,
ripple,0.3030540286,2019-02-11,1549843200000,
ripple,0.3008322256,2019-02-12,1549929600000,
ripple,0.3043031706,2019-02-13,1550016000000,
ripple,0.3021505916,2019-02-14,1550102400000,
ripple,0.3004744221,2019-02-15,1550188800000,
ripple,0.3013852584,2019-02-16,1550275200000,
ripple,0.3010980172,2019-02-17,1550361600000,
ripple,0.3135820244,2019-02-18,1550448000000,
ripple,0.3304206123,2019-02-19,1550534400000,
ripple,0.3262586471,2019-02-20,1550620800000,
ripple,0.3225178509,2019-02-21,1550707200000,
ripple,0.3211356308,2019-02-22,1550793600000,
ripple,0.3233925311,2019-02-23,1550880000000,
ripple,0.3232419942,2019-02-24,1550966400000,
ripple,0.3103321985,2019-02-25,1551052800000,
ripple,0.3212646719,2019-02-26,1551139200000,
ripple,0.315973086,2019-02-27,1551225600000,
ripple,0.3137385935,2019-02-28,1551312000000,
ripple,0.3194523287,2019-03-01,1551398400000,
ripple,0.3164185991,2019-03-02,1551484800000,
ripple,0.3144218928,2019-03-03,1551571200000,
ripple,0.3064197039,2019-03-04,1551657600000,
ripple,0.3102788379,2019-03-05,1551744000000,
ripple,0.3152682851,2019-03-06,1551830400000,
ripple,0.3163299322,2019-03-07,1551916800000,
ripple,0.3128219931,2019-03-08,1552003200000,
ripple,0.3142600113,2019-03-09,1552089600000,
ripple,0.3133524263,2019-03-10,1552176000000,
ripple,0.3126449632,2019-03-11,1552262400000,
ripple,0.3112962924,2019-03-12,1552348800000,
ripple,0.313706713,2019-03-13,1552435200000,
ripple,0.312467638,2019-03-14,1552521600000,
ripple,0.313932046,2019-03-15,1552608000000,
ripple,0.3195358676,2019-03-16,1552694400000,
ripple,0.3171254611,2019-03-17,1552780800000,
ripple,0.31606436,2019-03-18,1552867200000,
ripple,0.3158022882,2019-03-19,1552953600000,
ripple,0.3170776878,2019-03-20,1553040000000,
ripple,0.3150074597,2019-03-21,1553126400000,
ripple,0.3108168003,2019-03-22,1553212800000,
ripple,0.3115488445,2019-03-23,1553299200000,
ripple,0.3097021877,2019-03-24,1553385600000,
ripple,0.306564178,2019-03-25,1553472000000,
ripple,0.3016903239,2019-03-26,1553558400000,
ripple,0.3079886442,2019-03-27,1553644800000,
ripple,0.3074403668,2019-03-28,1553731200000,
ripple,0.3076973056,2019-03-29,1553817600000,
ripple,0.3126687699,2019-03-30,1553904000000,
ripple,0.3108114789,2019-03-31,1553990400000,
ripple,0.3126203499,2019-04-01,1554076800000,
ripple,0.3343099373,2019-04-02,1554163200000,
ripple,0.358506601,2019-04-03,1554249600000,
ripple,0.3382727734,2019-04-04,1554336000000,
ripple,0.3586403137,2019-04-05,1554422400000,
ripple,0.3576518049,2019-04-06,1554508800000,
ripple,0.3604013047,2019-04-07,1554595200000,
ripple,0.3595034362,2019-04-08,1554681600000,
ripple,0.3534193668,2019-04-09,1554768000000,
ripple,0.3561672361,2019-04-10,1554854400000,
ripple,0.3350718971,2019-04-11,1554940800000,
ripple,0.3261590826,2019-04-12,1555027200000,
ripple,0.3279529797,2019-04-13,1555113600000,
ripple,0.3273847499,2019-04-14,1555200000000,
ripple,0.3263255069,2019-04-15,1555286400000,
ripple,0.3219731866,2019-04-16,1555372800000,
ripple,0.3293051509,2019-04-17,1555459200000,
ripple,0.3395242667,2019-04-18,1555545600000,
ripple,0.3326426421,2019-04-19,1555632000000,
ripple,0.33154206,2019-04-20,1555718400000,
ripple,0.3236435806,2019-04-21,1555804800000,
ripple,0.325725496,2019-04-22,1555891200000,
ripple,0.3259460006,2019-04-23,1555977600000,
ripple,0.3069202055,2019-04-24,1556064000000,
ripple,0.3008165013,2019-04-25,1556150400000,
ripple,0.2945223393,2019-04-26,1556236800000,
ripple,0.2979535717,2019-04-27,1556323200000,
ripple,0.2973422808,2019-04-28,1556409600000,
ripple,0.2911129356,2019-04-29,1556496000000,
ripple,0.2987021707,2019-04-30,1556582400000,
ripple,0.3018434832,2019-05-01,1556668800000,
ripple,0.2988133383,2019-05-02,1556755200000,
ripple,0.3014920999,2019-05-03,1556841600000,
ripple,0.3013424041,2019-05-04,1556928000000,
ripple,0.2986729012,2019-05-05,1557014400000,
ripple,0.2973569162,2019-05-06,1557100800000,
ripple,0.2998618206,2019-05-07,1557187200000,
ethereum,84.91561795,2017-05-09,1494288000000,1557286422065
ethereum,88.17767573,2017-05-10,1494374400000,
ethereum,88.43223332,2017-05-11,1494460800000,
ethereum,88.64677006,2017-05-12,1494547200000,
ethereum,86.50329904,2017-05-13,1494633600000,
ethereum,88.68137227,2017-05-14,1494720000000,
ethereum,90.9492467,2017-05-15,1494806400000,
ethereum,89.28618351,2017-05-16,1494892800000,
ethereum,86.78742387,2017-05-17,1494979200000,
ethereum,92.49503483,2017-05-18,1495065600000,
ethereum,112.2895835,2017-05-19,1495152000000,
ethereum,124.6715775,2017-05-20,1495238400000,
ethereum,133.1248821,2017-05-21,1495324800000,
ethereum,162.394661,2017-05-22,1495411200000,
ethereum,162.8510966,2017-05-23,1495497600000,
ethereum,185.6283201,2017-05-24,1495584000000,
ethereum,,2017-05-25,1495670400000,
ethereum,178.0886006,2017-05-26,1495756800000,
ethereum,148.8478445,2017-05-27,1495843200000,
ethereum,167.9314687,2017-05-28,1495929600000,
ethereum,,2017-05-29,1496016000000,
ethereum,206.4020927,2017-05-30,1496102400000,
ethereum,224.9525285,2017-05-31,1496188800000,
ethereum,223.7678283,2017-06-01,1496275200000,
ethereum,222.0057314,2017-06-02,1496361600000,
ethereum,221.4519484,2017-06-03,1496448000000,
ethereum,237.7773629,2017-06-04,1496534400000,
ethereum,245.6574249,2017-06-05,1496620800000,
ethereum,256.6293948,2017-06-06,1496707200000,
ethereum,260.9316181,2017-06-07,1496793600000,
ethereum,256.3081801,2017-06-08,1496880000000,
ethereum,266.9766552,2017-06-09,1496966400000,
ethereum,298.8504863,2017-06-10,1497052800000,
ethereum,338.9385973,2017-06-11,1497139200000,
ethereum,369.4948611,2017-06-12,1497225600000,
ethereum,382.6117194,2017-06-13,1497312000000,
ethereum,371.7686821,2017-06-14,1497398400000,
ethereum,321.1752677,2017-06-15,1497484800000,
ethereum,346.9457925,2017-06-16,1497571200000,
ethereum,357.7103799,2017-06-17,1497657600000,
ethereum,362.7901353,2017-06-18,1497744000000,
ethereum,357.9185695,2017-06-19,1497830400000,
ethereum,361.2346642,2017-06-20,1497916800000,
ethereum,330.0721781,2017-06-21,1498003200000,
ethereum,323.4459598,2017-06-22,1498089600000,
ethereum,329.4331119,2017-06-23,1498176000000,
ethereum,321.1202692,2017-06-24,1498262400000,
ethereum,295.8602103,2017-06-25,1498348800000,
ethereum,257.4912561,2017-06-26,1498435200000,
ethereum,243.7515106,2017-06-27,1498521600000,
ethereum,289.8741581,2017-06-28,1498608000000,
ethereum,306.9534399,2017-06-29,1498694400000,
ethereum,293.0493477,2017-06-30,1498780800000,
ethereum,267.3386787,2017-07-01,1498867200000,
ethereum,268.1365062,2017-07-02,1498953600000,
ethereum,279.2124506,2017-07-03,1499040000000,
ethereum,277.5630386,2017-07-04,1499126400000,
ethereum,264.6672705,2017-07-05,1499212800000,
ethereum,266.6406025,2017-07-06,1499299200000,
ethereum,254.4455818,2017-07-07,1499385600000,
ethereum,240.9525053,2017-07-08,1499472000000,
ethereum,243.8425241,2017-07-09,1499558400000,
ethereum,225.7596688,2017-07-10,1499644800000,
ethereum,195.5968655,2017-07-11,1499731200000,
ethereum,203.7855223,2017-07-12,1499817600000,
ethereum,209.1679277,2017-07-13,1499904000000,
ethereum,196.8762597,2017-07-14,1499990400000,
ethereum,184.7521065,2017-07-15,1500076800000,
ethereum,156.5841477,2017-07-16,1500163200000,
ethereum,171.7978297,2017-07-17,1500249600000,
ethereum,201.1202694,2017-07-18,1500336000000,
ethereum,220.9774598,2017-07-19,1500422400000,
ethereum,218.3008336,2017-07-20,1500508800000,
ethereum,224.7020164,2017-07-21,1500595200000,
ethereum,225.2359219,2017-07-22,1500681600000,
ethereum,228.6422941,2017-07-23,1500768000000,
ethereum,227.0922517,2017-07-24,1500854400000,
ethereum,211.0411853,2017-07-25,1500940800000,
ethereum,200.7892638,2017-07-26,1501027200000,
ethereum,202.9402331,2017-07-27,1501113600000,
ethereum,197.6984322,2017-07-28,1501200000000,
ethereum,188.5070862,2017-07-29,1501286400000,
ethereum,199.5081801,2017-07-30,1501372800000,
ethereum,196.4488656,2017-07-31,1501459200000,
ethereum,217.9009017,2017-08-01,1501545600000,
ethereum,222.0456529,2017-08-02,1501632000000,
ethereum,223.2441172,2017-08-03,1501718400000,
ethereum,223.9702615,2017-08-04,1501804800000,
ethereum,238.3147801,2017-08-05,1501891200000,
ethereum,260.6696119,2017-08-06,1501977600000,
ethereum,266.4865713,2017-08-07,1502064000000,
ethereum,281.3087017,2017-08-08,1502150400000,
ethereum,298.8360949,2017-08-09,1502236800000,
ethereum,301.659102,2017-08-10,1502323200000,
ethereum,301.579785,2017-08-11,1502409600000,
ethereum,313.4301924,2017-08-12,1502496000000,
ethereum,295.6791119,2017-08-13,1502582400000,
ethereum,300.181469,2017-08-14,1502668800000,
ethereum,287.9111482,2017-08-15,1502755200000,
ethereum,293.6799204,2017-08-16,1502841600000,
ethereum,304.1824583,2017-08-17,1502928000000,
ethereum,299.3727331,2017-08-18,1503014400000,
ethereum,291.9520251,2017-08-19,1503100800000,
ethereum,293.8808574,2017-08-20,1503187200000,
ethereum,320.0081957,2017-08-21,1503273600000,
ethereum,311.7169469,2017-08-22,1503360000000,
ethereum,319.3040535,2017-08-23,1503446400000,
ethereum,321.9737431,2017-08-24,1503532800000,
ethereum,332.2243376,2017-08-25,1503619200000,
ethereum,330.2211221,2017-08-26,1503705600000,
ethereum,336.8316481,2017-08-27,1503792000000,
ethereum,343.6148557,2017-08-28,1503878400000,
ethereum,361.0813912,2017-08-29,1503964800000,
ethereum,379.8047386,2017-08-30,1504051200000,
ethereum,385.6255612,2017-08-31,1504137600000,
ethereum,392.0054089,2017-09-01,1504224000000,
ethereum,359.8331526,2017-09-02,1504310400000,
ethereum,350.8338395,2017-09-03,1504396800000,
ethereum,317.4773615,2017-09-04,1504483200000,
ethereum,302.9561892,2017-09-05,1504569600000,
ethereum,333.0555148,2017-09-06,1504656000000,
ethereum,331.9068986,2017-09-07,1504742400000,
ethereum,320.2024771,2017-09-08,1504828800000,
ethereum,302.6304435,2017-09-09,1504915200000,
ethereum,294.3369115,2017-09-10,1505001600000,
ethereum,297.1683228,2017-09-11,1505088000000,
ethereum,302.7061071,2017-09-12,1505174400000,
ethereum,275.4796683,2017-09-13,1505260800000,
ethereum,253.8778567,2017-09-14,1505347200000,
ethereum,237.3330918,2017-09-15,1505433600000,
ethereum,257.7403766,2017-09-16,1505520000000,
ethereum,252.6708128,2017-09-17,1505606400000,
ethereum,287.8288591,2017-09-18,1505692800000,
ethereum,286.9845836,2017-09-19,1505779200000,
ethereum,286.0121462,2017-09-20,1505865600000,
ethereum,275.6406883,2017-09-21,1505952000000,
ethereum,261.5734841,2017-09-22,1506038400000,
ethereum,274.5971636,2017-09-23,1506124800000,
ethereum,284.6192515,2017-09-24,1506211200000,
ethereum,290.6001955,2017-09-25,1506297600000,
ethereum,291.6906177,2017-09-26,1506384000000,
ethereum,296.7485682,2017-09-27,1506470400000,
ethereum,303.9756032,2017-09-28,1506556800000,
ethereum,292.1316823,2017-09-29,1506643200000,
ethereum,300.9544679,2017-09-30,1506729600000,
ethereum,300.0789714,2017-10-01,1506816000000,
ethereum,299.1442978,2017-10-02,1506902400000,
ethereum,292.9552289,2017-10-03,1506988800000,
ethereum,292.9537879,2017-10-04,1507075200000,
ethereum,292.7236696,2017-10-05,1507161600000,
ethereum,300.1797012,2017-10-06,1507248000000,
ethereum,308.8409547,2017-10-07,1507334400000,
ethereum,311.4559394,2017-10-08,1507420800000,
ethereum,301.6252753,2017-10-09,1507507200000,
ethereum,299.4666316,2017-10-10,1507593600000,
ethereum,301.1428005,2017-10-11,1507680000000,
ethereum,305.4119546,2017-10-12,1507766400000,
ethereum,326.3430328,2017-10-13,1507852800000,
ethereum,341.4877791,2017-10-14,1507939200000,
ethereum,332.067039,2017-10-15,1508025600000,
ethereum,339.7577298,2017-10-16,1508112000000,
ethereum,323.921033,2017-10-17,1508198400000,
ethereum,304.5816871,2017-10-18,1508284800000,
ethereum,309.0708235,2017-10-19,1508371200000,
ethereum,306.3202219,2017-10-20,1508457600000,
ethereum,297.7372202,2017-10-21,1508544000000,
ethereum,295.9053659,2017-10-22,1508630400000,
ethereum,285.0234897,2017-10-23,1508716800000,
ethereum,303.299704,2017-10-24,1508803200000,
ethereum,295.4174379,2017-10-25,1508889600000,
ethereum,296.3173912,2017-10-26,1508976000000,
ethereum,295.9260775,2017-10-27,1509062400000,
ethereum,294.1755383,2017-10-28,1509148800000,
ethereum,301.452683,2017-10-29,1509235200000,
ethereum,307.1256308,2017-10-30,1509321600000,
ethereum,307.5185049,2017-10-31,1509408000000,
ethereum,299.2259174,2017-11-01,1509494400000,
ethereum,285.0277136,2017-11-02,1509580800000,
ethereum,295.2958942,2017-11-03,1509667200000,
ethereum,299.5180928,2017-11-04,1509753600000,
ethereum,297.8649709,2017-11-05,1509840000000,
ethereum,297.7761696,2017-11-06,1509926400000,
ethereum,295.6232747,2017-11-07,1510012800000,
ethereum,300.8009616,2017-11-08,1510099200000,
ethereum,317.6403432,2017-11-09,1510185600000,
ethereum,310.0570725,2017-11-10,1510272000000,
ethereum,305.4540653,2017-11-11,1510358400000,
ethereum,306.8163746,2017-11-12,1510444800000,
ethereum,312.6830609,2017-11-13,1510531200000,
ethereum,325.5750648,2017-11-14,1510617600000,
ethereum,332.755451,2017-11-15,1510704000000,
ethereum,327.9046308,2017-11-16,1510790400000,
ethereum,330.6899045,2017-11-17,1510876800000,
ethereum,333.662975,2017-11-18,1510963200000,
ethereum,354.5940838,2017-11-19,1511049600000,
ethereum,361.1259168,2017-11-20,1511136000000,
ethereum,364.9723461,2017-11-21,1511222400000,
