id,stateId,countyId,cityId,country,datePostedString,is_bankOwned,is_forAuction,event,time,price,pricePerSquareFoot,city,state,yearBuilt,streetAddress,zipcode,longitude,latitude,hasBadGeocode,description,currency,livingArea,livingAreaValue,lotAreaUnits,bathrooms,bedrooms,buildingArea,parking,garageSpaces,hasGarage,levels,pool,spa,isNewConstruction,hasPetsAllowed,homeType,county
92127-81963280,9,295952,54296,USA,7/13/21,0,0,Sold,1531350000000.0,585000,421,San Diego,CA,2008,10540 Calle Cressa UNIT 7,92127.0,-117.1102753,33.02394867,0,This wonderful 2-bedroom condo is located in the heart of 4S Ranch surrounded by a greenbelt. The entire complex is meticulously maintained with landscaped walkways and manicured lawns on every block.   Step inside unit 7 to find an open floor plan with hardwood flooring in the main living areas. Your kitchen features custom cabinetry timeless stainless steel appliances and granite countertops.  The kitchen overlooks the living room which includes a nice built-in media center.   The great layout continues upstairs where there are TWO MASTER SUITES each with lots of natural light and dual sinks in the bathrooms. Down the hall you’ll find the all-important second-floor laundry room complete with built-in storage. This place has it all!  Just steps from your front door you can BBQ around the beautiful pool or relax in the hot tub after work. Several parks surround the entire complex giving you access to picnic areas a horseshoe pit playgrounds and a splash park. This condo is also located in the top-tier Poway Unified School District with Montgomery Ridge Elementary within walking distance along with many shops and restaurants along Rancho Bernardo Rd.,USD,1389,1389.0,sqft,3,2,0,1,2,1,Two,0,1,0,0,CONDO,San Diego County
92127-17203150,9,295954,54296,USA,7/12/21,0,0,Listed for sale,1626050000000.0,1599900,595,San Diego,CA,2001,16553 Aldama Ct,92127.0,-117.109169,33.01234818,0,Immaculate pride of ownership tenants maintained like-new 4 BR/3 BA single level beauty with 2 fireplaces and 3 car garages in move-in condition.  Quiet corner lot of short culdesac. Generous size rooms.  Grand entrance to a living room with fireplace.  Seperate formal dining living and family rooms. Huge kitchen opens to breakfast nook family room/fireplace and fenced back patio with concrete and grass for pets. Remodelled masterbath upgraded with easy-care tile and countertops for luxury comfort.  Flowering trees and bushes bordering the sides and backyard for privacy and relaxation.  Shows like a model.  Submit offer today!  Shows like a model and must see now before it is gone. Sewer:  Sewer Connected Topography: LL,USD,2687,2687.0,sqft,3,4,0,1,3,1,One,0,1,0,0,SINGLE_FAMILY,San Diego County
92064-16741695,9,295956,20044,USA,7/9/21,0,0,Listed for sale,1625790000000.0,1111000,524,Poway,CA,1978,17126 Pomard Ct,92064.0,-117.0497055,33.02308273,0,"""Large corner lot! The one youve been waiting for! Enjoy sunset views from this very peaceful single family home privately nestled in Vineland Hills. This beautiful single story home on a corner lot boasts plenty of fresh air and sunlight. An auspicious layout according to the Vastu Shastra a traditional system of architecture. This home delights with an upgraded kitchen and brand new stainless steel appliances granite counter tops vaulted ceilings sky lights hardwood flooring and recessed lighting throughout. Upgrades include a whole house water softener a brand new jacuzzi tub ceiling fans in all bedrooms new bathroom cabinets w/ dual sinks and vanity. Designer paint w/ custom lighting new doors windows newer roof custom fireplace surround sound w/ built-ins limestone & Italian porcelain. The kitchen has a sunny breakfast nook w/ Samsung appliances and this home comes with a 3 car garage with room for boat. The yard is large and spacious with a covered patio and amazing views. A blank canvas to create your masterpiece back yard with indoor/outdoor living and an abundance of fruit trees and vegetation. Located in the desirable Poway community in the Poway Unified School District. Walk to Chaparral Elementary & Trails!  Vineland Hills Community includes a swimming pool walking trails tennis courts green belts play equipment and guest parking in cul-de-sac. Welcome home! Sewer:  Public Sewer""",USD,2120,2120.0,sqft,2,4,0,1,3,1,One,0,1,0,0,SINGLE_FAMILY,San Diego County
92128-16739308,9,295961,54296,USA,7/9/21,0,0,Listed for sale,1625790000000.0,1195000,505,San Diego,CA,1968,17328 Francisco Dr,92128.0,-117.0674896,33.02666855,0,This Remodeled 5 bedrm\xa0 beauty features pool/spa & paid for Solar Electricity. Master bedrm\xa0& 2nd bedroom on first floor other 3 bedrms upstairs. Exquisite kitchen has been reconfigured &\xa0features large island shaker style cabinets quartz counters subway tile backsplash S/S appliances large pantry with barn doors vaulted ceiling. Spacious family room with fireplace built-in bar area triple door slider to pool area. Other features include hardwood floors 2 separate\xa0HVAC systems installed in 2016 upgraded electrical panel garage built-ins.\xa0 Enjoy indoor/outdoor entertaining on this large lot with multiple areas for kids play dining firepit pool & spa.\xa0 Peaceful & private yard in wonderful community of Bernardo Greens.\xa0 Enjoy close location to RB Swim & Tennis Club offering pools & spas tennis recreation room BBQ area and much more. Conveniently located near RB Inn & Country Club shopping & freeway.\xa0 Award-winning PUSD schools.,USD,2366,2366.0,sqft,3,5,0,1,2,1,Two,1,1,0,0,SINGLE_FAMILY,San Diego County
92128-16739945,9,295964,54296,USA,7/8/21,0,0,Listed for sale,1625700000000.0,925000,497,San Diego,CA,1971,17876 Frondoso Dr,92128.0,-117.061409,33.03915787,0,Mostly original 4th bedroom converted to office.  Incredible golf course views located across from the 14th green of Country Club of Rancho Bernardo.  Amazing location in the award winning Poway Unified School District.  Close to restaurants shopping and easy freeway access. Complex Features:  Sewer:  Sewer Connected Topography: LL,USD,1862,1862.0,sqft,2,3,0,1,2,1,One,0,1,0,0,SINGLE_FAMILY,San Diego County
92127-17202910,9,295966,54296,USA,7/8/21,0,0,Listed for sale,1625700000000.0,1250000,539,San Diego,CA,1990,18003 Chieftain Ct,92127.0,-117.0863495,33.03917313,0,Beautiful Meridian Home ideal location and nice curb appeal! Views to mountain from your master balcony. Very rare two story high ceilings in family room and living room with large windows.    Grand stair leading to second floor. Dinning room with a beautiful conferred ceiling and accent chandelier.   County record shows 4 bedroom 4th room is open loft currently used as office 2.5 bath approx. 2317 sq.ft. Walk to Community pool and BBQ area for residents. Great Poway Schools one of best school district in San Diego. Sewer:  Sewer Connected Topography: LL,USD,2317,2317.0,sqft,3,4,0,1,2,1,Two,0,1,0,0,SINGLE_FAMILY,San Diego County
92064-16747744,9,295967,20044,USA,7/8/21,0,0,Listed for sale,1625700000000.0,799000,562,Poway,CA,1974,12805 Pinefield Rd,92064.0,-117.0531693,33.01804733,0,Find your way home to this single level home situated on a corner lot in the desirable Summerfield Estate of North Poway. Enter to vaulted ceilings in the living room which flows seamlessly through the open concept floorplan to the dining and kitchen area. Kitchen boasts breakfast bar and new SS fridge and dishwasher. Recent upgrades include stacked stone fireplace dual paned windows and doors heater/AC and remodeled bathrooms. Entertain guests on your large backyard featuring a stamped concrete patio solid patio cover with skylight and fruit trees including lemon peach and orange! Insulated shed with drywall--could be used as an office. Enjoy the friendly neighborhood and community pool for a low HOA; while located in the top-rated Poway School District. Minutes away from Blue Sky Ecological Reserve and Poway Lake. Equipment: Garage Door Opener Shed(s) Sewer:  Sewer Connected Topography: LL,USD,1421,1421.0,sqft,2,3,0,1,2,1,One,0,1,0,0,SINGLE_FAMILY,San Diego County
92064-16741856,9,295969,20044,USA,7/7/21,0,0,Listed for sale,1625620000000.0,1200000,557,Poway,CA,1980,17216 Vendor Pl,92064.0,-117.0453873,33.02454376,0,"""Welcome to this single level stunner in the coveted Vineland Hills of Poway. Tremendous curb appeal tranquil setting and a wide open floor plan inside will have your heart racing!  Beautiful ceramic tile flooring in the main living areas and tasteful carpet in the four bedrooms.  Gorgeous chefs kitchen with quartz countertops an island with built in seating that opens to an expansive family room and a dining area.  Enjoy the great outdoors basking in the sun or utilizing the automated awning. 26 owned solar panels (plus Tesla charger) whole house water filtration system newer water heater no Mello-Roos and a myriad of community attractions including pools tennis courts and walking trails.  Poway Unified School District! Complex Features:  Equipment:  DryerGarage Door Opener Washer Water Filtration Sewer:  Sewer Connected Topography: LL""",USD,2156,2156.0,sqft,2,4,0,1,2,1,One,0,0,0,0,SINGLE_FAMILY,San Diego County
92064-16747017,9,295971,20044,USA,7/6/21,0,0,Listed for sale,1625530000000.0,1849000,460,Poway,CA,1990,16527 Avenida Florencia,92064.0,-117.0487289,33.01408386,0,GREEN VALLEY CUSTOM RANCH HOME ON .74AC FLAT LOT WITH CIRCULAR DRIVEWAY. 5/BR 3BA WITH TWO FAMILY ROOMS VERY LARGE FAMILY ROOM 670 SQFT WITH STONE FIREPLACEVAULTED CEILINGSHARDWOOD FLOORSREMODELED KITCHEN WITH A LARGE EAT-IN BAR STAINLESS STOVE AND OVEN REMODELED BATHROOMS NEW PAINT EXTERIOR/INTERIOR. POOL/SPA BBQ BASKETBALL COURT.BRING THE FAMLIY !!! Complex Features:  Equipment: Garage Door Opener Sewer:  Sewer Connected Topography: LL,USD,4020,4020.0,sqft,3,5,0,1,2,1,One,1,1,0,0,SINGLE_FAMILY,San Diego County
92127-17202172,9,295973,54296,USA,7/5/21,0,0,Listed for sale,1625620000000.0,1060000,586,San Diego,CA,1986,17897 Creciente Way,92127.0,-117.0810547,33.04214859,0,Beautiful Single level 3 bedroom home with office/den is the perfect place to call home. Located in the very highly desirable section of Rancho Bernardo west of the I-15 located in the Poway School District with all of the amenities of the Westwood Club. This home boasts pride of ownership throughout. As you enter the home you will notice the brazilian cherrywood floors and plantation shutters throughout the living room and office/den. The kitchen overlooks the family room with upgraded waterfall edge countertops stainless steel appliances and eat in kitchen with mountain views. Cozy family room overlooks spacious backyard with gas fireplace. Master Suite offers large bright bedroom with vaulted ceilings plantation shutters and sliding glass door to backyard courtyard. Master Bathroom has been nicely remodeled with double  sinks waterfall edge counter tops and large custom tile shower with rain shower head. Home is located on a corner lot on a quiet street.,USD,1808,1808.0,sqft,2,3,0,1,2,1,One,0,1,0,0,SINGLE_FAMILY,San Diego County
92124-16871649,9,297091,54296,USA,7/13/21,0,0,Price change,1626130000000.0,805000,525,San Diego,CA,1973,10815 Escobar Dr,92124.0,-117.0979233,32.82193375,0,This unit was used as the original showroom for prospective buyers in Villa Portofino.  It has one of the biggest floorplans at 1532 square feet with hard to find features that include a full two car garage and two additional adjacent parking spaces.  There is also updated cabinet space in the kitchen and cabinetry throughout the garage ( included storage in the garage rafters).  With two bedrooms downstairs( including the master bedroom) and two bedrooms upstairs ( there is also a smaller fifth room that can be used as a small crafts room or guest sleeping area) and a spacious finished attic room that the owners call the Anne Frank Room. It has plenty of room to support a full sized family.  The downstairs is completely tiled keeping the home cool enough that the air conditioning is seldom used. This beautiful planned community comes with mature trees lawns elegant landscaping and a six acre park.   Villa Portofino has amenities that include a clubhouse pool playground tennis pickleball and basketball courts.  Schools of all grade levels shopping restaurants and many professional offices are within walking distance.  The current HOA fee is $167.00 per month a relatively low fee for the common amenities. Equipment: Garage Door Opener Range/Oven Sewer:  Sewer Connected Topography: LL,USD,1532,1532.0,sqft,2,4,0,1,2,1,Two,0,1,0,0,SINGLE_FAMILY,San Diego County
92101-66656298,9,300658,54296,USA,7/1/21,0,0,Listed for sale,1616630000000.0,429900,604,San Diego,CA,2003,1400 Broadway #1404,92101.0,-117.1517029,32.71597672,0,"""NOW is the time to make East Village home! Situated on the 4th floor of Union Square’s most desirable building this neat & tidy south-facing residence boasts high ceilings and expansive windows with great city views. Open kitchen boasts recessed lighting granite surfaces and ample cabinetry. With a secured parking spot plenty of community amenities and proximity to everything Downtown San Diego has to offer you won’t want to miss this one! VA Approved!  Union Square offers a great locale near San Diego City College and is in within walking distance of so much Downtown has to offer! For a below average HOA fee youll enjoy a fitness center spa sauna barbecues secured building and parking and scenic courtyards. Conveniently located only steps away from the upcoming Makers Quarter San Diego’s new creative hub for work and play plus open space featuring art installations and gardens. Complete with easy access to the 163 5 and 94 freeways you will love where you live! Complex Features:  Equipment:  Dryer Range/Oven Washer Sewer:  Sewer Connected Topography: LL""",USD,712,712.0,sqft,1,1,0,1,1,1,One,0,1,0,0,CONDO,San Diego County
92101-2069831657,9,300660,54296,USA,6/30/21,0,0,Listed for sale,1625010000000.0,3599000,1459,San Diego,CA,2004,165 6th Ave UNIT 2704,92101.0,-117.1587067,32.70690155,0,Settling for anything but the best is not an option. With sweeping and forever views of the ocean San Diego Bay Pt Loma Coronado and downtown this Metropolitan condo has been reimagined and redesigned using only the finest materials and design elements and is being offered furnished. This west facing corner unit location offers extraordinary details and master craftsmanship enhanced by the floor to ceiling windows and 10 foot ceilings. The Metropolitan is an exclusive 38 unit residence on top of the Omni Hotel and owners enjoy access to all the hotel amenities (with discounts) including optional maid room service handyman 24 hour security and concierge and private 22nd floor roof top pool deck and lounge overlooking Petco Park. Equipment:  Dryer Range/Oven Washer Sewer:  Sewer Connected Topography: LL,USD,2466,2466.0,sqft,4,3,0,1,2,1,One,0,1,0,0,CONDO,San Diego County
92101-54906997,9,300661,54296,USA,6/29/21,0,0,Price change,1618440000000.0,1395000,735,San Diego,CA,2003,1072 F St,92101.0,-117.1550064,32.71382141,0,The dream vacation/second home that practically pays for itself! No pesky HOA dues here!! This thoughtfully reimagined turnkey home has already proven to be a successful 5-Star vacation rental. The remodeled chef’s kitchen boasts stainless Wolf and Bosch appliances sleek quartz counters ample new cabinetry and chic tile backsplash. Meals and entertaining are a breeze with a roomy dining area as well as two balconies. With Kauri porcelain tile flooring throughout remodeled bathrooms upgraded recessed lighting soundproof windows in all street-facing rooms and an attached oversized garage the hardest part is deciding which time of year to visit America’s Finest tourist destination! This home is being sold completely furnished everything conveys. Just bring your toothbrush and/or start advertising it as a VRBO  An excellent investment opportunity with NO hoa dues that can also serve as your own San Diego Downtown vacation home! These award-winning units rarely come up for sale- this detached single-family home is already a successful 5-Star rental property- with over 60 traveler’s reviews to prove it! Completely gutted and remodeled in 2019 this fantastic 4 bedroom/4 bath boasts soaring ceilings upgraded Kauri porcelain tile flooring throughout and updated recessed lighting. The gorgeous gourmet kitchen features new stainless Bosch and KitchenAid appliances Wolf cooking range quartz surfaces and a tankless water heater. All four bathrooms have been completely remodeled with new tiles shower fixtures and quartz surfaces. New doors casings switches outlets and NEST smoke detectors.  With three washers and four dryers in total quick turn-around will maximize your rental income possibilities! Zoned CCPD-R which allows commercial uses. Situated on F Street this residence is only 5 blocks from iconic Petco Park and the bustling Gaslamp Quarter!  This unit features some fabulously curated furnishings including the efforts of some local artisans. The truly radical “San Diego” mosaic in the entry was spray painted freehand by Ryan Preece a local artist who was also commissioned to complete a mural in the main courtyard. Half of the dozen surfboard positioned around the home were crafted by former professional surfer PJ Bergman.  All 7 of the beds were also built by a local craftswoman.  The living room leather sofa and chair is Moroni leather while the custom coffee table was made to look like a surfboard with epoxy to keep in line with the beachy aesthetic by Oceanside mainstay Moose’s Surfboard Repair.   This home is being sold completely furnished everything conveys. Just bring your toothbrush and/or start advertising it as a VRBO Equipment:  Dryer Washer Sewer:  Sewer Connected Topography: LL,USD,1899,1899.0,sqft,4,4,0,1,1,1,Three Or More,0,1,0,0,SINGLE_FAMILY,San Diego County
92101-63777977,9,300662,54296,USA,6/29/21,0,0,Listed for sale,1624920000000.0,519000,607,San Diego,CA,2005,427 9th Ave UNIT 705,92101.0,-117.1561737,32.70978165,0,Enjoy views into Petco Park from your remodeled Diamond Terrace unit. This stunning condo has been renovated with new hardwood floors brick paneled wall designer remodeled bathroom and more. The kitchen is equipped with granite countertops SS appliances and a large storage closet. The bright bedroom has a walk-in closet with westerly views. Luxury amenities include an in-unit washer/dryer rooftop deck a BBQ a gym and indoor common areas. This condo is just steps from the Gaslamp District Seaport Village great restaurants and San Diego’s top attractions. Complex Features:  Equipment:  DryerFire Sprinklers Range/Oven Washer Sewer:  Sewer Connected Topography: LL,USD,855,855.0,sqft,1,1,0,1,1,1,One,0,1,0,0,CONDO,San Diego County
92101-55328391,9,300663,54296,USA,6/24/21,0,0,Price change,1624490000000.0,735000,565,San Diego,CA,2002,510 1st Ave UNIT 602,92101.0,-117.1642227,32.71091843,0,"""Spacious corner unit on 6th floor at Horizons Downtown offers panoramic city views. Enjoy the floor to ceiling windows and open floorplan. Relax on the outdoor covered patio and watch the world go by. New quartz countertops and cabinet doors. Stacked washer/dryer and abundant storage. Large master with walk-in. Located in the Marina District-stroll to the Headquarters Petco Park Childrens Museum Gaslamp Midway Little Italy restaurants ferry and more. Unit includes 2 parking spaces and storage unit. Horizons features a pool fitness center bbqs 24 hour security conference room  and guest parking. Great views of open space and exciting times as the Childrens Park is being redone.  Dont miss this opportunity to own in Americas finest city at a great value.  Restaurants and shops are open.  This unit is in the South Tower Horizons- in the desirable Marina District.  Amazing views of fireworks park and skyline from the covered patio.Lots of open space surrounding.  An opportunity you will be sorry to miss. Equipment:  Dryer Range/Oven Washer Sewer:  Public Sewer Topography: LL""",USD,1301,1301.0,sqft,2,2,0,1,2,1,One,0,1,0,0,CONDO,San Diego County
92101-72109209,9,300664,54296,USA,6/24/21,0,0,Price change,1624490000000.0,1149000,572,San Diego,CA,2006,2064 2nd Ave,92101.0,-117.1632843,32.72701645,0,WOW! Amazing and rare Bankers Hill Urban Row Home with NO HOA FEE! This turn key row home is part of only 2 built next to each other panoramic views on both sides of the home and is only a few blocks away from Balboa Park and Little Italy. All 3 of the bedrooms have their own private bathroom and an additional half bathroom off the kitchen for guests. This open concept floor plan has lots of natural light a gas fireplace with split face stone granite kitchen with stainless steel appliances and custom tiled travertine bathrooms forced heat and air along with a Nest thermostat. Ideal floor plan with lots of privacy and an attached 2 car tandem garage on the entry level. Easy freeway access and mins to downtown. A MUST SEE! Equipment:  Range/Oven Washer Sewer:  Public Sewer Topography: LL,USD,2008,2008.0,sqft,4,3,0,1,2,1,Three Or More,0,1,0,0,SINGLE_FAMILY,San Diego County
92101-63660084,9,300667,54296,USA,6/22/21,0,0,Listed for sale,1624320000000.0,995000,799,San Diego,CA,2004,1580 Union St UNIT 701,92101.0,-117.1658554,32.72159576,0,"""Enjoy Little Italys lifestyle at its finest!  This bright and light unit offers a very comfortable layout which includes a second floor bonus room.  Enjoy entertaining on the generous Penthouse rooftop deck with beautiful city light views!  Nicely updated throughout and easy access to the garage with two side by side parking spaces.""",USD,1246,1246.0,sqft,2,2,0,1,2,1,Two,0,0,0,0,CONDO,San Diego County
92101-17069094,9,300668,54296,USA,6/20/21,0,0,Listed for sale,1625530000000.0,895000,577,San Diego,CA,1992,650 Columbia St UNIT 218,92101.0,-117.1678314,32.71201706,0,"Be front and center to the best of San Diego downtown living as it comes alive again! This spacious corner unit with high ceilings is in the Watermark-an elegant ""mid-rise"" building in the heart of the Marina District. Enjoy easy access to all the urban amenities you long for including beautiful parks shopping dining and entertainment plus the renaissance of our world class waterfront. A generous primary suite with huge customized walk-in closet additional bedroom with Murphy Bed custom storage and seating separate laundry/utility room PLUS a bonus room perfect for a home office or library make this floor plan a must-see.  A balcony affords plenty of room to enjoy the beautiful courtyard and cityscape. Finishes include updated kitchen (with built-in wine fridge) and baths wood floors shutters crown molding custom built-ins. lovely lighting and more! The 2 parking spaces are side by side. Amenities include a roof top deck BBQs clubhouse and fitness center. This is the complete package!",USD,1550,1550.0,sqft,2,2,0,1,2,1,One,0,1,0,0,CONDO,San Diego County
92101-17066290,9,300669,54296,USA,6/18/21,0,0,Price change,1625790000000.0,599000,554,San Diego,CA,1974,540 Hawthorn St APT 1C,92101.0,-117.1596756,32.72752762,0,Bankers Hill location across the street from the historic Balboa Park. Single story living with dual master bedrooms and 2 full bathrooms and a large front patio facing the Park.  Close to Downtown Little Italy and Hillcrest neighborhoods with its many restaurants entertainment venues and public transportation. Enjoy urban living with a beautiful Park and all its amenities within walking distance.  The condo has many newer upgrades and features including:  Newer “quad” paned windows entry door air conditioning/heating system and light fixtures.  The remodeled  kitchen features stainless steel appliances and quartz countertop.  Both bathrooms have also been remodeled with tiled showers and there are ceiling fans in kitchen and both bedrooms.  New laminate and carpet flooring installed in 2020.  There is a lobby area where guests and deliveries can utilize a “buzz” entry system and includes common area laundry facilities for large loads. Cozy size complex with 15 units in the building. Equipment:  Dryer Range/Oven Washer Sewer:  Sewer Connected Topography: LL,USD,1081,1081.0,sqft,2,2,0,1,1,1,One,0,1,0,0,CONDO,San Diego County
92101-2090386362,9,300670,54296,USA,6/16/21,0,0,Listing removed,1625100000000.0,3697900,1597,San Diego,CA,2018,888 W E St UNIT 3401,92101.0,-117.170639,32.71517181,0,With only one residence remaining Estate 3401 don’t miss this opportunity to purchase in one of San Diego’s most desirable addresses. Pacific Gate is designed by renowned New York-based architectural firm KPF and has redefined downtown’s skyline. Residents have access to one-of-a-kind amenities and services from a Resident Relations & Concierge Manager Porter Private Luxury Car Fleet and Boat Share. This west and north-facing approximately 2315 square foot residence features interiors by award winning HBA and include custom-designed kitchen cabinets with appliances by Wolf Sub-Zero and Miele.  Pacific Gate is one of the first new luxury high-rise condominiums in almost a decade. With only one residence remaining Estate 3401 don’t miss this opportunity to purchase in one of San Diego’s most desirable addresses. Purchase with only a 10% deposit and take advantage of low interest rates with one of our Designated Lenders.   Pacific Gate is 41 stories tall and located in the waterfront neighborhood at the corner of Pacific Highway and Broadway. Pacific Gate’s architecture and design are unparalleled in Downtown San Diego. The beautiful oval glass residential tower is designed by renowned New York-based architectural firm Kohn Pedersen Fox (KPF) in collaboration with Chris Dikeakos Architects who created a landmark design that has evolved the San Diego skyline and represents the future of the city.  The building is comprised of two-nested curved glass towers that rises as a single column from a two -story ground floor retail podium on the north and west sides of the tower. Because of the building’s curves and exterior glass Pacific Gate will offer a different viewing experience depending on the vantage point of the viewer. Interiors are designed by industry-leading Hirsch Bedner Associates (HBA) who work with some of the finest brands around the world including Four Seasons Ferragamo and Mandarin Oriental Hotels.  Residents enjoy luxurious custom-designed amenity spaces and residences that seamlessly marry contemporary design using a blend of craftsmanship natural materials and technologically forward techniques -- evoking the coastal vibe all enveloped in the form and flow of the building.   Each residence features expansive windows bright open layouts and breathtaking views ranging from city to the waterfront. The residences feature HBA custom-designed kitchens cabinets with grain matched cathedral veneer hewn from single lengths of wood custom kitchen hardware quartz counter tops and state-of-the-art appliances from Wolf Sub-Zero and Miele. Spacious master bathrooms are complete with polished stone floors and stone mosaic walls and an invigorating chrome Graff immersion shower system with rain and handheld showers. Additionally the Smart Home technology allows residents to automate climate lighting and window treatments through their phone or tablet to produce an unparalleled experience in one of the world’s most sought-after coastlines.  In addition to iconic architecture stunning and luxurious interiors residents of Pacific Gate will have access to the most extensive resort-like services and amenities in the area from a Residents Only Guest Suite Chef Concierge Porter Services Private Luxury Car Fleet and Pacific Dream Pacific Gate’s Private Boat Share. Rendering photography illustrations floor plans amenities finishes and other information described herein are representative only and are not intended to reflect any specific feature amenity unit condition or view when built. Fit and finishes may vary per residence. No representation and warranties are made with regard to the accuracy completeness or suitability of the information published herein. The developer reserves the right to make modifications in materials specifications plan pricing designs scheduling and delivery without prior notice.  Please note that room dimensions are approximate and that residences incorporate curved f...,USD,2315,2315.0,sqft,3,3,0,1,2,1,One,0,0,1,0,SINGLE_FAMILY,San Diego County
92101-17067042,9,300672,54296,USA,6/15/21,0,0,Price change,1625700000000.0,395000,587,San Diego,CA,1982,1333 8th Ave UNIT 501,92101.0,-117.1571579,32.71923828,0,Downtown living at its best! Beautifully updated 1 bedroom/1 bath condo located in desirable downtown area close to everything. Walk to cafes Little Italy Gaslamp Balboa Park. Condo features modern & clean layout with lots of natural light  granite countertops throughout stainless steel appliances: microwave stove dishwasher and sink recessed lights and chandelier breakfast counter and separate dining area large bedroom with a window seat and walk-in closet tub tile enclosure a balcony to sip your coffee washer/dryer in unit.  HOA amenities include: Pool spa terrace with lounge chairs BBQ gym sauna restroom with showers underground assigned and gated parking and 1 Guest suite available for residents to rent through the HOA Mgmt. on a 1st come basis. Water hot water trash and sewer is included in HOA fees. Street parking available through the City of San Diego for $9/yr. Easy access to freeways: I-5 and 163 quick Uber ride to airport - No Freeway or airport noises!,USD,673,673.0,sqft,1,1,0,1,1,1,One,0,1,0,0,CONDO,San Diego County
92101-2070295243,9,300673,54296,USA,6/14/21,0,0,Listing removed,1624320000000.0,3824000,0,San Diego,CA,1965,720-722 W Juniper St,92101.0,-117.1698151,32.72865295,0,"""Prime Little Italy Investment or Development opportunity on W. Juniper and India Street.  The property is currently two buildings consisting of 3 - 2 Bed:1Baths and 1 - 1 Bed 1 Bath units along with one single car garage.  The property is currently being operated as vacation rentals and allows an investor the opportunity to increase cash flow by renovating the unit interiors and upgrading the outdoor amenities to increase the nightly rates.  The property also sits on 8057 SF of land and is zoned CCPD-MC which allows residential and mixed use development in one of San Diegos most expensive rental markets.  With a walk score 94 tenants have the ability to walk to the areas restaurants breweries coffee shops and San Diego Bay Waterfront.  APN: 533-033-07 & 05. Please download the marketing package for more detailed information. Exterior: Wood/Stucco Sewer: Sewer Connected Unit # for Unit 1: 720 A Unit # for Unit 2: 720 B Unit # for Unit 3: 722 A Unit # for Unit 4: 722 B Number of Furnished Units: 3 Topography: LL""",USD,0,0.0,sqft,0,0,0,0,0,0,Two,0,0,0,0,MULTI_FAMILY,San Diego County
92101-2069907639,9,300674,54296,USA,6/12/21,0,0,Listed for sale,1624920000000.0,560000,541,San Diego,CA,2005,525 11th Ave UNIT 1204,92101.0,-117.1541977,32.71089554,0,Downtown Living! Located just a few blocks from Petco Park! Walking distance to Gaslamp Quarter! Easy access to Freeways.  Second floor unit granite counter tops throughout living room has a facing out balcony to Island Ave and Thomas Jefferson Law School. Split bedrooms with floor to ceiling windows master suite has fireplace walk in closet and double sinks. Kitchen and living area have laminate hardwood newer carpet in bedrooms. Lots of closet storage in unit side by side full size washer/dryer. Unit comes with two assigned underground parking spots and one large private underground storage room.,USD,1036,1036.0,sqft,2,2,0,1,2,1,One,0,0,0,0,CONDO,San Diego County
92101-65398742,9,300675,54296,USA,6/11/21,0,0,Listing removed,1624320000000.0,605000,469,San Diego,CA,2002,101 Market St UNIT 105,92101.0,-117.1633072,32.71091843,0,LOCATION! LOCATION! Highly desirable Marina District location. This two bedroom two and half bath unit features high ceilings a gas range stove granite countertops stainless steel appliances walk-in-closets ceiling fans and an in-unit washer/dryer. FRESHLY PAINTED AND BRAND NEW CARPET! Artrium-facing patio. Conveniently located across the street from Ralphs and within walking distance to Horton Plaza Mall the Convention Center Gaslamp and numerous restaurants and stores. Enjoy your days having a picnic at the Embarcadero browsing the shops at Seaport Village or enjoying the sunset on the roof top deck. Community features include a business center and meeting room bbq area gated underground parking bike storage security and on-site management. One car garage parking. Additional parking is available for rent on a monthly basis at the ABM Parking Lot behind the building.,USD,1290,1290.0,sqft,3,2,0,1,1,1,Two,0,0,0,0,CONDO,San Diego County
92025-72108411,9,303402,11337,USA,7/14/21,0,0,Listed for sale,1626220000000.0,325000,373,Escondido,CA,1990,101 S Spruce St UNIT 103,92025.0,-117.0915222,33.11618805,0,"""Peaceful secluded oasis with gym pool jacuzzi and cabanas! This 2 bedroom 2 bath home is freshly painted with ample room. Gorgeous new laminate flooring throughout. Youll have a private one car garage and an assigned parking spot as well. Property is close to the 15 and the 78 and many stores nearby. This beauty is in a private gated community which has a serene almost vacation atmosphere.  Come see! Complex Features:  Sewer:  Sewer Connected""",USD,872,872.0,sqft,2,2,0,1,1,1,One,0,1,0,0,CONDO,San Diego County
92026-16678241,9,303403,11337,USA,7/14/21,0,0,Listed for sale,1626220000000.0,748900,423,Escondido,CA,1989,1220 Shay Pl,92026.0,-117.0770264,33.15935516,0,This 4 bedroom 2.5 bath divine home located on a quiet cul de sac is surrounded by the ingredients for a superb California lifestyle. Enjoy the serenity of grape vines at a the local wineries. Play a local round of golf in the fabulous climate. Take a short 25 minute drive for a splash in the ocean. Or simply enjoy the arts and culture that Escondido offers.     Whether by train route or simple access to the freeway this home is ideal to ease your commute.,USD,1769,1769.0,sqft,3,4,0,1,2,1,Two,0,0,0,0,SINGLE_FAMILY,San Diego County
92027-16696562,9,303404,11337,USA,7/13/21,0,0,Listed for sale,1626130000000.0,495000,352,Escondido,CA,1985,2423 Hawthorn Gln,92027.0,-117.043335,33.14177322,0,Newly renovated townhome with the biggest yard in the complex!,USD,1406,1406.0,sqft,2,3,0,1,2,1,Two,0,1,0,0,TOWNHOUSE,San Diego County
